label,run,layer,expert,variant,n_tokens,eff_vocab,dispersion
s0_FULL,g3_moe_s0_1e16_sigmoid,2,18,static,8363,15976.4,0.8897
s0_FULL,g3_moe_s0_1e16_sigmoid,2,19,weighted,12296,12661.2,0.9012
s0_FULL,g3_moe_s0_1e16_sigmoid,2,19,static,12296,15986.5,0.862
s0_FULL,g3_moe_s0_1e16_sigmoid,2,20,weighted,12208,15821.5,0.8658
s0_FULL,g3_moe_s0_1e16_sigmoid,2,20,static,12208,15985.7,0.8372
s0_FULL,g3_moe_s0_1e16_sigmoid,2,21,weighted,11584,15835.4,0.8842
s0_FULL,g3_moe_s0_1e16_sigmoid,2,21,static,11584,15989.4,0.8661
s0_FULL,g3_moe_s0_1e16_sigmoid,2,22,weighted,12899,15787.8,0.9234
s0_FULL,g3_moe_s0_1e16_sigmoid,2,22,static,12899,15989.0,0.7938
s0_FULL,g3_moe_s0_1e16_sigmoid,2,23,weighted,14944,15823.0,0.8527
s0_FULL,g3_moe_s0_1e16_sigmoid,2,23,static,14944,15993.7,0.8654
s0_FULL,g3_moe_s0_1e16_sigmoid,2,24,weighted,15078,15773.9,0.89
s0_FULL,g3_moe_s0_1e16_sigmoid,2,24,static,15078,15993.7,0.8273
s0_FULL,g3_moe_s0_1e16_sigmoid,2,25,weighted,11261,15834.7,0.8797
s0_FULL,g3_moe_s0_1e16_sigmoid,2,25,static,11261,15987.4,0.7983
s0_FULL,g3_moe_s0_1e16_sigmoid,2,26,weighted,12720,15675.1,0.7735
s0_FULL,g3_moe_s0_1e16_sigmoid,2,26,static,12720,15986.4,0.8922
s0_FULL,g3_moe_s0_1e16_sigmoid,2,27,weighted,13422,15433.5,0.9135
s0_FULL,g3_moe_s0_1e16_sigmoid,2,27,static,13422,15989.7,0.8779
s0_FULL,g3_moe_s0_1e16_sigmoid,2,28,weighted,12430,15414.7,0.8758
s0_FULL,g3_moe_s0_1e16_sigmoid,2,28,static,12430,15994.3,0.8797
s0_FULL,g3_moe_s0_1e16_sigmoid,2,29,weighted,13475,14655.1,0.9064
s0_FULL,g3_moe_s0_1e16_sigmoid,2,29,static,13475,15993.9,0.8691
s0_FULL,g3_moe_s0_1e16_sigmoid,2,30,weighted,12302,15851.2,0.8788
s0_FULL,g3_moe_s0_1e16_sigmoid,2,30,static,12302,15988.1,0.8939
s0_FULL,g3_moe_s0_1e16_sigmoid,2,31,weighted,12206,15510.5,0.9113
s0_FULL,g3_moe_s0_1e16_sigmoid,2,31,static,12206,15987.7,0.8968
s0_FULL,g3_moe_s0_1e16_sigmoid,2,32,weighted,11891,15764.3,0.9112
s0_FULL,g3_moe_s0_1e16_sigmoid,2,32,static,11891,15989.8,0.8669
s0_FULL,g3_moe_s0_1e16_sigmoid,2,33,weighted,11601,15475.9,0.9095
s0_FULL,g3_moe_s0_1e16_sigmoid,2,33,static,11601,15991.0,0.8678
s0_FULL,g3_moe_s0_1e16_sigmoid,2,34,weighted,8851,15895.9,0.8994
s0_FULL,g3_moe_s0_1e16_sigmoid,2,34,static,8851,15982.0,0.8673
s0_FULL,g3_moe_s0_1e16_sigmoid,2,35,weighted,10786,15424.6,0.8818
s0_FULL,g3_moe_s0_1e16_sigmoid,2,35,static,10786,15989.6,0.8781
s0_FULL,g3_moe_s0_1e16_sigmoid,2,36,weighted,13264,15349.2,0.8626
s0_FULL,g3_moe_s0_1e16_sigmoid,2,36,static,13264,15992.9,0.9112
s0_FULL,g3_moe_s0_1e16_sigmoid,2,37,weighted,14167,15829.1,0.9057
s0_FULL,g3_moe_s0_1e16_sigmoid,2,37,static,14167,15994.5,0.8416
s0_FULL,g3_moe_s0_1e16_sigmoid,2,38,weighted,9799,15792.2,0.8641
s0_FULL,g3_moe_s0_1e16_sigmoid,2,38,static,9799,15978.1,0.7769
s0_FULL,g3_moe_s0_1e16_sigmoid,2,39,weighted,11617,15640.6,0.8697
s0_FULL,g3_moe_s0_1e16_sigmoid,2,39,static,11617,15988.7,0.8697
s0_FULL,g3_moe_s0_1e16_sigmoid,2,40,weighted,12218,15610.1,0.9069
s0_FULL,g3_moe_s0_1e16_sigmoid,2,40,static,12218,15984.8,0.8345
s0_FULL,g3_moe_s0_1e16_sigmoid,2,41,weighted,14196,15593.7,0.9083
s0_FULL,g3_moe_s0_1e16_sigmoid,2,41,static,14196,15986.7,0.8456
s0_FULL,g3_moe_s0_1e16_sigmoid,2,42,weighted,13627,15738.5,0.9131
s0_FULL,g3_moe_s0_1e16_sigmoid,2,42,static,13627,15990.9,0.8705
s0_FULL,g3_moe_s0_1e16_sigmoid,2,43,weighted,11476,15722.2,0.9094
s0_FULL,g3_moe_s0_1e16_sigmoid,2,43,static,11476,15988.3,0.8596
s0_FULL,g3_moe_s0_1e16_sigmoid,2,44,weighted,12106,15605.8,0.8735
s0_FULL,g3_moe_s0_1e16_sigmoid,2,44,static,12106,15989.4,0.9056
s0_FULL,g3_moe_s0_1e16_sigmoid,2,45,weighted,12724,15452.5,0.8643
s0_FULL,g3_moe_s0_1e16_sigmoid,2,45,static,12724,15989.6,0.8704
s0_FULL,g3_moe_s0_1e16_sigmoid,2,46,weighted,11600,15380.1,0.9082
s0_FULL,g3_moe_s0_1e16_sigmoid,2,46,static,11600,15995.4,0.8858
s0_FULL,g3_moe_s0_1e16_sigmoid,2,47,weighted,11331,15794.2,0.918
s0_FULL,g3_moe_s0_1e16_sigmoid,2,47,static,11331,15984.1,0.9155
s0_FULL,g3_moe_s0_1e16_sigmoid,2,48,weighted,13151,15484.1,0.9215
s0_FULL,g3_moe_s0_1e16_sigmoid,2,48,static,13151,15986.7,0.8961
s0_FULL,g3_moe_s0_1e16_sigmoid,2,49,weighted,13805,15622.0,0.8952
s0_FULL,g3_moe_s0_1e16_sigmoid,2,49,static,13805,15989.7,0.8773
s0_FULL,g3_moe_s0_1e16_sigmoid,2,50,weighted,14693,15817.9,0.8954
s0_FULL,g3_moe_s0_1e16_sigmoid,2,50,static,14693,15985.2,0.8488
s0_FULL,g3_moe_s0_1e16_sigmoid,2,51,weighted,11437,15762.7,0.9274
s0_FULL,g3_moe_s0_1e16_sigmoid,2,51,static,11437,15986.5,0.8895
s0_FULL,g3_moe_s0_1e16_sigmoid,2,52,weighted,12505,15730.0,0.9088
s0_FULL,g3_moe_s0_1e16_sigmoid,2,52,static,12505,15986.6,0.8226
s0_FULL,g3_moe_s0_1e16_sigmoid,2,53,weighted,11927,15769.3,0.917
s0_FULL,g3_moe_s0_1e16_sigmoid,2,53,static,11927,15987.7,0.87
s0_FULL,g3_moe_s0_1e16_sigmoid,2,54,weighted,13665,15694.4,0.8961
s0_FULL,g3_moe_s0_1e16_sigmoid,2,54,static,13665,15981.7,0.7896
s0_FULL,g3_moe_s0_1e16_sigmoid,2,55,weighted,11012,15633.5,0.9288
s0_FULL,g3_moe_s0_1e16_sigmoid,2,55,static,11012,15988.6,0.872
s0_FULL,g3_moe_s0_1e16_sigmoid,2,56,weighted,10976,15768.7,0.8802
s0_FULL,g3_moe_s0_1e16_sigmoid,2,56,static,10976,15988.0,0.8801
s0_FULL,g3_moe_s0_1e16_sigmoid,2,57,weighted,11996,15735.0,0.9105
s0_FULL,g3_moe_s0_1e16_sigmoid,2,57,static,11996,15990.5,0.9021
s0_FULL,g3_moe_s0_1e16_sigmoid,2,58,weighted,12126,13351.3,0.8859
s0_FULL,g3_moe_s0_1e16_sigmoid,2,58,static,12126,15987.1,0.8813
s0_FULL,g3_moe_s0_1e16_sigmoid,2,59,weighted,16546,15488.3,0.9132
s0_FULL,g3_moe_s0_1e16_sigmoid,2,59,static,16546,15991.3,0.8929
s0_FULL,g3_moe_s0_1e16_sigmoid,2,60,weighted,9723,15740.7,0.9139
s0_FULL,g3_moe_s0_1e16_sigmoid,2,60,static,9723,15991.7,0.8155
s0_FULL,g3_moe_s0_1e16_sigmoid,2,61,weighted,13731,15587.9,0.8376
s0_FULL,g3_moe_s0_1e16_sigmoid,2,61,static,13731,15981.0,0.8573
s0_FULL,g3_moe_s0_1e16_sigmoid,2,62,weighted,11978,15832.9,0.8832
s0_FULL,g3_moe_s0_1e16_sigmoid,2,62,static,11978,15988.7,0.8743
s0_FULL,g3_moe_s0_1e16_sigmoid,2,63,weighted,8056,15802.5,0.9051
s0_FULL,g3_moe_s0_1e16_sigmoid,2,63,static,8056,15978.0,0.8789
s0_FULL,g3_moe_s0_1e16_sigmoid,2,64,weighted,10157,15761.1,0.8483
s0_FULL,g3_moe_s0_1e16_sigmoid,2,64,static,10157,15987.8,0.8798
s0_FULL,g3_moe_s0_1e16_sigmoid,2,65,weighted,12310,15622.3,0.8984
s0_FULL,g3_moe_s0_1e16_sigmoid,2,65,static,12310,15986.8,0.8989
s0_FULL,g3_moe_s0_1e16_sigmoid,2,66,weighted,12287,15723.4,0.9173
s0_FULL,g3_moe_s0_1e16_sigmoid,2,66,static,12287,15990.3,0.8596
s0_FULL,g3_moe_s0_1e16_sigmoid,2,67,weighted,9681,15772.6,0.8511
s0_FULL,g3_moe_s0_1e16_sigmoid,2,67,static,9681,15988.7,0.8942
s0_FULL,g3_moe_s0_1e16_sigmoid,2,68,weighted,7688,15830.3,0.8334
s0_FULL,g3_moe_s0_1e16_sigmoid,2,68,static,7688,15986.5,0.8413
s0_FULL,g3_moe_s0_1e16_sigmoid,2,69,weighted,10358,15766.0,0.9137
s0_FULL,g3_moe_s0_1e16_sigmoid,2,69,static,10358,15989.0,0.8809
s0_FULL,g3_moe_s0_1e16_sigmoid,2,70,weighted,13424,15592.2,0.9113
s0_FULL,g3_moe_s0_1e16_sigmoid,2,70,static,13424,15986.4,0.8238
s0_FULL,g3_moe_s0_1e16_sigmoid,2,71,weighted,9976,15872.1,0.8995
s0_FULL,g3_moe_s0_1e16_sigmoid,2,71,static,9976,15976.3,0.8313
s0_FULL,g3_moe_s0_1e16_sigmoid,2,72,weighted,11701,15856.2,0.8792
s0_FULL,g3_moe_s0_1e16_sigmoid,2,72,static,11701,15988.9,0.8647
s0_FULL,g3_moe_s0_1e16_sigmoid,2,73,weighted,13729,15766.5,0.9095
s0_FULL,g3_moe_s0_1e16_sigmoid,2,73,static,13729,15986.1,0.8389
s0_FULL,g3_moe_s0_1e16_sigmoid,2,74,weighted,15534,15857.7,0.8803
s0_FULL,g3_moe_s0_1e16_sigmoid,2,74,static,15534,15994.1,0.8473
s0_FULL,g3_moe_s0_1e16_sigmoid,2,75,weighted,12048,15831.1,0.9183
s0_FULL,g3_moe_s0_1e16_sigmoid,2,75,static,12048,15987.8,0.8541
s0_FULL,g3_moe_s0_1e16_sigmoid,2,76,weighted,12328,15811.9,0.8436
s0_FULL,g3_moe_s0_1e16_sigmoid,2,76,static,12328,15982.2,0.8554
s0_FULL,g3_moe_s0_1e16_sigmoid,2,77,weighted,12404,15789.9,0.907
s0_FULL,g3_moe_s0_1e16_sigmoid,2,77,static,12404,15991.2,0.851
s0_FULL,g3_moe_s0_1e16_sigmoid,2,78,weighted,13244,15706.8,0.8873
s0_FULL,g3_moe_s0_1e16_sigmoid,2,78,static,13244,15980.3,0.9032
s0_FULL,g3_moe_s0_1e16_sigmoid,2,79,weighted,13051,15773.8,0.9152
s0_FULL,g3_moe_s0_1e16_sigmoid,2,79,static,13051,15973.1,0.8334
s0_FULL,g3_moe_s0_1e16_sigmoid,2,80,weighted,13190,15734.6,0.858
s0_FULL,g3_moe_s0_1e16_sigmoid,2,80,static,13190,15988.9,0.8265
s0_FULL,g3_moe_s0_1e16_sigmoid,2,81,weighted,13304,15720.4,0.9174
s0_FULL,g3_moe_s0_1e16_sigmoid,2,81,static,13304,15986.6,0.9028
s0_FULL,g3_moe_s0_1e16_sigmoid,2,82,weighted,9966,15797.1,0.8945
s0_FULL,g3_moe_s0_1e16_sigmoid,2,82,static,9966,15981.7,0.8532
s0_FULL,g3_moe_s0_1e16_sigmoid,2,83,weighted,13035,15757.3,0.9085
s0_FULL,g3_moe_s0_1e16_sigmoid,2,83,static,13035,15985.0,0.8588
s0_FULL,g3_moe_s0_1e16_sigmoid,2,84,weighted,11821,15474.0,0.8567
s0_FULL,g3_moe_s0_1e16_sigmoid,2,84,static,11821,15982.0,0.8828
s0_FULL,g3_moe_s0_1e16_sigmoid,2,85,weighted,10911,15653.2,0.9266
s0_FULL,g3_moe_s0_1e16_sigmoid,2,85,static,10911,15992.7,0.8601
s0_FULL,g3_moe_s0_1e16_sigmoid,2,86,weighted,12299,15334.0,0.896
s0_FULL,g3_moe_s0_1e16_sigmoid,2,86,static,12299,15991.1,0.8724
s0_FULL,g3_moe_s0_1e16_sigmoid,2,87,weighted,11749,15709.8,0.8973
s0_FULL,g3_moe_s0_1e16_sigmoid,2,87,static,11749,15982.3,0.8695
s0_FULL,g3_moe_s0_1e16_sigmoid,2,88,weighted,13568,15702.7,0.928
s0_FULL,g3_moe_s0_1e16_sigmoid,2,88,static,13568,15985.3,0.8833
s0_FULL,g3_moe_s0_1e16_sigmoid,2,89,weighted,12563,15873.0,0.8505
s0_FULL,g3_moe_s0_1e16_sigmoid,2,89,static,12563,15983.5,0.8607
s0_FULL,g3_moe_s0_1e16_sigmoid,2,90,weighted,12691,15250.7,0.8919
s0_FULL,g3_moe_s0_1e16_sigmoid,2,90,static,12691,15977.1,0.8463
s0_FULL,g3_moe_s0_1e16_sigmoid,2,91,weighted,13163,15307.1,0.8863
s0_FULL,g3_moe_s0_1e16_sigmoid,2,91,static,13163,15987.0,0.8587
s0_FULL,g3_moe_s0_1e16_sigmoid,2,92,weighted,12815,14942.5,0.8975
s0_FULL,g3_moe_s0_1e16_sigmoid,2,92,static,12815,15990.2,0.8749
s0_FULL,g3_moe_s0_1e16_sigmoid,2,93,weighted,12066,15737.1,0.9063
s0_FULL,g3_moe_s0_1e16_sigmoid,2,93,static,12066,15986.0,0.7831
s0_FULL,g3_moe_s0_1e16_sigmoid,2,94,weighted,12356,15713.4,0.8853
s0_FULL,g3_moe_s0_1e16_sigmoid,2,94,static,12356,15986.6,0.8819
s0_FULL,g3_moe_s0_1e16_sigmoid,2,95,weighted,12048,15768.1,0.9285
s0_FULL,g3_moe_s0_1e16_sigmoid,2,95,static,12048,15992.3,0.8938
s0_FULL,g3_moe_s0_1e16_sigmoid,2,96,weighted,13006,15859.4,0.8686
s0_FULL,g3_moe_s0_1e16_sigmoid,2,96,static,13006,15993.0,0.9013
s0_FULL,g3_moe_s0_1e16_sigmoid,2,97,weighted,13570,15499.4,0.8378
s0_FULL,g3_moe_s0_1e16_sigmoid,2,97,static,13570,15992.9,0.8391
s0_FULL,g3_moe_s0_1e16_sigmoid,2,98,weighted,12701,15750.0,0.9133
s0_FULL,g3_moe_s0_1e16_sigmoid,2,98,static,12701,15988.1,0.8838
s0_FULL,g3_moe_s0_1e16_sigmoid,2,99,weighted,13978,15655.8,0.9275
s0_FULL,g3_moe_s0_1e16_sigmoid,2,99,static,13978,15991.5,0.8881
s0_FULL,g3_moe_s0_1e16_sigmoid,2,100,weighted,11861,15701.4,0.8589
s0_FULL,g3_moe_s0_1e16_sigmoid,2,100,static,11861,15988.7,0.8709
s0_FULL,g3_moe_s0_1e16_sigmoid,2,101,weighted,13797,15592.6,0.9271
s0_FULL,g3_moe_s0_1e16_sigmoid,2,101,static,13797,15986.9,0.8635
s0_FULL,g3_moe_s0_1e16_sigmoid,2,102,weighted,12940,15557.9,0.9059
s0_FULL,g3_moe_s0_1e16_sigmoid,2,102,static,12940,15991.9,0.8898
s0_FULL,g3_moe_s0_1e16_sigmoid,2,103,weighted,11468,15791.4,0.8826
s0_FULL,g3_moe_s0_1e16_sigmoid,2,103,static,11468,15987.0,0.8681
s0_FULL,g3_moe_s0_1e16_sigmoid,2,104,weighted,11334,15495.2,0.9044
s0_FULL,g3_moe_s0_1e16_sigmoid,2,104,static,11334,15986.0,0.8614
s0_FULL,g3_moe_s0_1e16_sigmoid,2,105,weighted,12383,15802.1,0.9264
s0_FULL,g3_moe_s0_1e16_sigmoid,2,105,static,12383,15990.5,0.8749
s0_FULL,g3_moe_s0_1e16_sigmoid,2,106,weighted,13536,15555.8,0.9025
s0_FULL,g3_moe_s0_1e16_sigmoid,2,106,static,13536,15990.4,0.9125
s0_FULL,g3_moe_s0_1e16_sigmoid,2,107,weighted,10888,15870.3,0.9021
s0_FULL,g3_moe_s0_1e16_sigmoid,2,107,static,10888,15976.7,0.9119
s0_FULL,g3_moe_s0_1e16_sigmoid,2,108,weighted,12492,15688.7,0.8681
s0_FULL,g3_moe_s0_1e16_sigmoid,2,108,static,12492,15981.5,0.87
s0_FULL,g3_moe_s0_1e16_sigmoid,2,109,weighted,15417,15537.6,0.9071
s0_FULL,g3_moe_s0_1e16_sigmoid,2,109,static,15417,15990.2,0.9104
s0_FULL,g3_moe_s0_1e16_sigmoid,2,110,weighted,14179,15742.8,0.9236
s0_FULL,g3_moe_s0_1e16_sigmoid,2,110,static,14179,15988.5,0.8759
s0_FULL,g3_moe_s0_1e16_sigmoid,2,111,weighted,11903,15608.6,0.8597
s0_FULL,g3_moe_s0_1e16_sigmoid,2,111,static,11903,15988.3,0.8725
s0_FULL,g3_moe_s0_1e16_sigmoid,2,112,weighted,12112,15854.2,0.922
s0_FULL,g3_moe_s0_1e16_sigmoid,2,112,static,12112,15988.5,0.9169
s0_FULL,g3_moe_s0_1e16_sigmoid,2,113,weighted,11656,15835.4,0.9183
s0_FULL,g3_moe_s0_1e16_sigmoid,2,113,static,11656,15987.7,0.9031
s0_FULL,g3_moe_s0_1e16_sigmoid,2,114,weighted,11303,15689.3,0.9059
s0_FULL,g3_moe_s0_1e16_sigmoid,2,114,static,11303,15990.3,0.8522
s0_FULL,g3_moe_s0_1e16_sigmoid,2,115,weighted,10308,15752.4,0.8717
s0_FULL,g3_moe_s0_1e16_sigmoid,2,115,static,10308,15988.8,0.866
s0_FULL,g3_moe_s0_1e16_sigmoid,2,116,weighted,11828,15796.9,0.9212
s0_FULL,g3_moe_s0_1e16_sigmoid,2,116,static,11828,15982.1,0.843
s0_FULL,g3_moe_s0_1e16_sigmoid,2,117,weighted,11872,15403.0,0.8253
s0_FULL,g3_moe_s0_1e16_sigmoid,2,117,static,11872,15992.8,0.9136
s0_FULL,g3_moe_s0_1e16_sigmoid,2,118,weighted,12840,15674.7,0.9197
s0_FULL,g3_moe_s0_1e16_sigmoid,2,118,static,12840,15991.4,0.8728
s0_FULL,g3_moe_s0_1e16_sigmoid,2,119,weighted,12718,15652.3,0.8874
s0_FULL,g3_moe_s0_1e16_sigmoid,2,119,static,12718,15983.9,0.8402
s0_FULL,g3_moe_s0_1e16_sigmoid,2,120,weighted,11394,15770.9,0.904
s0_FULL,g3_moe_s0_1e16_sigmoid,2,120,static,11394,15973.4,0.8805
s0_FULL,g3_moe_s0_1e16_sigmoid,2,121,weighted,11283,15671.2,0.911
s0_FULL,g3_moe_s0_1e16_sigmoid,2,121,static,11283,15977.1,0.8269
s0_FULL,g3_moe_s0_1e16_sigmoid,2,122,weighted,11621,15787.7,0.886
s0_FULL,g3_moe_s0_1e16_sigmoid,2,122,static,11621,15987.2,0.8819
s0_FULL,g3_moe_s0_1e16_sigmoid,2,123,weighted,16322,15586.1,0.7945
s0_FULL,g3_moe_s0_1e16_sigmoid,2,123,static,16322,15993.4,0.8333
s0_FULL,g3_moe_s0_1e16_sigmoid,2,124,weighted,12789,15804.8,0.8797
s0_FULL,g3_moe_s0_1e16_sigmoid,2,124,static,12789,15987.5,0.8879
s0_FULL,g3_moe_s0_1e16_sigmoid,2,125,weighted,11598,15801.9,0.9296
s0_FULL,g3_moe_s0_1e16_sigmoid,2,125,static,11598,15987.4,0.9193
s0_FULL,g3_moe_s0_1e16_sigmoid,2,126,weighted,12192,15763.7,0.836
s0_FULL,g3_moe_s0_1e16_sigmoid,2,126,static,12192,15988.4,0.84
s0_FULL,g3_moe_s0_1e16_sigmoid,2,127,weighted,11289,15643.9,0.9018
s0_FULL,g3_moe_s0_1e16_sigmoid,2,127,static,11289,15988.4,0.866
s0_FULL,g3_moe_s0_1e16_sigmoid,2,128,weighted,12454,15495.2,0.9228
s0_FULL,g3_moe_s0_1e16_sigmoid,2,128,static,12454,15985.2,0.8035
s0_FULL,g3_moe_s0_1e16_sigmoid,2,129,weighted,12221,15659.1,0.9131
s0_FULL,g3_moe_s0_1e16_sigmoid,2,129,static,12221,15988.2,0.8857
s0_FULL,g3_moe_s0_1e16_sigmoid,2,130,weighted,10710,15733.7,0.892
s0_FULL,g3_moe_s0_1e16_sigmoid,2,130,static,10710,15985.9,0.8426
s0_FULL,g3_moe_s0_1e16_sigmoid,2,131,weighted,15676,15644.5,0.8319
s0_FULL,g3_moe_s0_1e16_sigmoid,2,131,static,15676,15986.9,0.8568
s0_FULL,g3_moe_s0_1e16_sigmoid,2,132,weighted,12671,15124.8,0.9297
s0_FULL,g3_moe_s0_1e16_sigmoid,2,132,static,12671,15985.0,0.8535
s0_FULL,g3_moe_s0_1e16_sigmoid,2,133,weighted,18661,15897.7,0.8284
s0_FULL,g3_moe_s0_1e16_sigmoid,2,133,static,18661,15989.1,0.8973
s0_FULL,g3_moe_s0_1e16_sigmoid,2,134,weighted,13348,15770.2,0.9016
s0_FULL,g3_moe_s0_1e16_sigmoid,2,134,static,13348,15977.5,0.8551
s0_FULL,g3_moe_s0_1e16_sigmoid,2,135,weighted,10023,15759.5,0.896
s0_FULL,g3_moe_s0_1e16_sigmoid,2,135,static,10023,15987.1,0.8856
s0_FULL,g3_moe_s0_1e16_sigmoid,2,136,weighted,13287,15268.6,0.8924
s0_FULL,g3_moe_s0_1e16_sigmoid,2,136,static,13287,15992.1,0.8948
s0_FULL,g3_moe_s0_1e16_sigmoid,2,137,weighted,10144,15860.9,0.8553
s0_FULL,g3_moe_s0_1e16_sigmoid,2,137,static,10144,15985.4,0.8824
s0_FULL,g3_moe_s0_1e16_sigmoid,2,138,weighted,14915,15800.5,0.9221
s0_FULL,g3_moe_s0_1e16_sigmoid,2,138,static,14915,15984.7,0.8911
s0_FULL,g3_moe_s0_1e16_sigmoid,2,139,weighted,13365,15786.2,0.9288
s0_FULL,g3_moe_s0_1e16_sigmoid,2,139,static,13365,15990.5,0.9042
s0_FULL,g3_moe_s0_1e16_sigmoid,2,140,weighted,16481,15703.6,0.9102
s0_FULL,g3_moe_s0_1e16_sigmoid,2,140,static,16481,15990.8,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,2,141,weighted,10784,15812.3,0.9006
s0_FULL,g3_moe_s0_1e16_sigmoid,2,141,static,10784,15987.8,0.8847
s0_FULL,g3_moe_s0_1e16_sigmoid,2,142,weighted,11768,15648.8,0.9113
s0_FULL,g3_moe_s0_1e16_sigmoid,2,142,static,11768,15982.2,0.8769
s0_FULL,g3_moe_s0_1e16_sigmoid,2,143,weighted,13220,15541.5,0.8943
s0_FULL,g3_moe_s0_1e16_sigmoid,2,143,static,13220,15990.5,0.828
s0_FULL,g3_moe_s0_1e16_sigmoid,2,144,weighted,6562,15412.0,0.858
s0_FULL,g3_moe_s0_1e16_sigmoid,2,144,static,6562,15973.6,0.8793
s0_FULL,g3_moe_s0_1e16_sigmoid,2,145,weighted,11513,15526.5,0.9053
s0_FULL,g3_moe_s0_1e16_sigmoid,2,145,static,11513,15979.5,0.83
s0_FULL,g3_moe_s0_1e16_sigmoid,2,146,weighted,13274,15850.5,0.8891
s0_FULL,g3_moe_s0_1e16_sigmoid,2,146,static,13274,15984.3,0.8259
s0_FULL,g3_moe_s0_1e16_sigmoid,2,147,weighted,13294,15921.0,0.8512
s0_FULL,g3_moe_s0_1e16_sigmoid,2,147,static,13294,15977.9,0.9135
s0_FULL,g3_moe_s0_1e16_sigmoid,2,148,weighted,14810,15576.2,0.8846
s0_FULL,g3_moe_s0_1e16_sigmoid,2,148,static,14810,15990.5,0.8935
s0_FULL,g3_moe_s0_1e16_sigmoid,2,149,weighted,14896,15851.3,0.866
s0_FULL,g3_moe_s0_1e16_sigmoid,2,149,static,14896,15990.8,0.849
s0_FULL,g3_moe_s0_1e16_sigmoid,2,150,weighted,14964,15688.7,0.898
s0_FULL,g3_moe_s0_1e16_sigmoid,2,150,static,14964,15980.6,0.9091
s0_FULL,g3_moe_s0_1e16_sigmoid,2,151,weighted,10818,15068.2,0.8602
s0_FULL,g3_moe_s0_1e16_sigmoid,2,151,static,10818,15986.2,0.8691
s0_FULL,g3_moe_s0_1e16_sigmoid,2,152,weighted,11817,15745.1,0.8753
s0_FULL,g3_moe_s0_1e16_sigmoid,2,152,static,11817,15983.2,0.8531
s0_FULL,g3_moe_s0_1e16_sigmoid,2,153,weighted,12252,15892.4,0.8402
s0_FULL,g3_moe_s0_1e16_sigmoid,2,153,static,12252,15992.5,0.8904
s0_FULL,g3_moe_s0_1e16_sigmoid,2,154,weighted,11500,14615.4,0.9205
s0_FULL,g3_moe_s0_1e16_sigmoid,2,154,static,11500,15987.9,0.8618
s0_FULL,g3_moe_s0_1e16_sigmoid,2,155,weighted,10787,15587.1,0.867
s0_FULL,g3_moe_s0_1e16_sigmoid,2,155,static,10787,15990.6,0.8641
s0_FULL,g3_moe_s0_1e16_sigmoid,2,156,weighted,10382,15706.0,0.9113
s0_FULL,g3_moe_s0_1e16_sigmoid,2,156,static,10382,15987.5,0.8956
s0_FULL,g3_moe_s0_1e16_sigmoid,2,157,weighted,12238,15351.6,0.8881
s0_FULL,g3_moe_s0_1e16_sigmoid,2,157,static,12238,15989.1,0.8325
s0_FULL,g3_moe_s0_1e16_sigmoid,2,158,weighted,11733,15675.6,0.9126
s0_FULL,g3_moe_s0_1e16_sigmoid,2,158,static,11733,15988.6,0.8881
s0_FULL,g3_moe_s0_1e16_sigmoid,2,159,weighted,13408,15720.0,0.8898
s0_FULL,g3_moe_s0_1e16_sigmoid,2,159,static,13408,15990.0,0.8531
s0_FULL,g3_moe_s0_1e16_sigmoid,2,160,weighted,15407,15521.5,0.9186
s0_FULL,g3_moe_s0_1e16_sigmoid,2,160,static,15407,15988.3,0.895
s0_FULL,g3_moe_s0_1e16_sigmoid,2,161,weighted,11070,15839.0,0.8769
s0_FULL,g3_moe_s0_1e16_sigmoid,2,161,static,11070,15985.2,0.8624
s0_FULL,g3_moe_s0_1e16_sigmoid,2,162,weighted,10312,15748.9,0.8888
s0_FULL,g3_moe_s0_1e16_sigmoid,2,162,static,10312,15985.0,0.8182
s0_FULL,g3_moe_s0_1e16_sigmoid,2,163,weighted,11031,15372.3,0.9104
s0_FULL,g3_moe_s0_1e16_sigmoid,2,163,static,11031,15988.5,0.883
s0_FULL,g3_moe_s0_1e16_sigmoid,2,164,weighted,11995,15603.3,0.9034
s0_FULL,g3_moe_s0_1e16_sigmoid,2,164,static,11995,15990.1,0.8973
s0_FULL,g3_moe_s0_1e16_sigmoid,2,165,weighted,16160,15768.6,0.9176
s0_FULL,g3_moe_s0_1e16_sigmoid,2,165,static,16160,15991.9,0.8866
s0_FULL,g3_moe_s0_1e16_sigmoid,2,166,weighted,12300,15837.4,0.9133
s0_FULL,g3_moe_s0_1e16_sigmoid,2,166,static,12300,15988.7,0.9102
s0_FULL,g3_moe_s0_1e16_sigmoid,2,167,weighted,15502,15797.9,0.9151
s0_FULL,g3_moe_s0_1e16_sigmoid,2,167,static,15502,15991.3,0.8671
s0_FULL,g3_moe_s0_1e16_sigmoid,2,168,weighted,9972,15735.0,0.885
s0_FULL,g3_moe_s0_1e16_sigmoid,2,168,static,9972,15992.9,0.8739
s0_FULL,g3_moe_s0_1e16_sigmoid,2,169,weighted,9614,15687.4,0.9125
s0_FULL,g3_moe_s0_1e16_sigmoid,2,169,static,9614,15984.7,0.8625
s0_FULL,g3_moe_s0_1e16_sigmoid,2,170,weighted,14199,15801.0,0.8568
