run,layer,expert,resident_frac,selected_frac
g3_temporal,1,148,0.083969,0.140686
g3_temporal,1,149,0.085602,0.107742
g3_temporal,1,150,0.093109,0.085678
g3_temporal,1,151,0.092041,0.078537
g3_temporal,1,152,0.081543,0.101624
g3_temporal,1,153,0.080292,0.106201
g3_temporal,1,154,0.078644,0.149338
g3_temporal,1,155,0.109879,0.053665
g3_temporal,1,156,0.069336,0.050385
g3_temporal,1,157,0.091339,0.098846
g3_temporal,1,158,0.061066,0.074875
g3_temporal,1,159,0.110916,0.092422
g3_temporal,1,160,0.083862,0.061981
g3_temporal,1,161,0.087921,0.084793
g3_temporal,1,162,0.084534,0.102142
g3_temporal,1,163,0.110535,0.097809
g3_temporal,1,164,0.094986,0.091141
g3_temporal,1,165,0.095688,0.080582
g3_temporal,1,166,0.083679,0.074097
g3_temporal,1,167,0.087601,0.113449
g3_temporal,1,168,0.099869,0.071182
g3_temporal,1,169,0.097900,0.099152
g3_temporal,1,170,0.102875,0.094574
g3_temporal,1,171,0.099579,0.050476
g3_temporal,1,172,0.098618,0.119736
g3_temporal,1,173,0.141388,0.111862
g3_temporal,1,174,0.088104,0.110138
g3_temporal,1,175,0.060074,0.058853
g3_temporal,1,176,0.089691,0.070648
g3_temporal,1,177,0.098495,0.043015
g3_temporal,1,178,0.086243,0.063049
g3_temporal,1,179,0.085297,0.091202
g3_temporal,1,180,0.099701,0.122223
g3_temporal,1,181,0.124100,0.095932
g3_temporal,1,182,0.107224,0.131485
g3_temporal,1,183,0.110809,0.116974
g3_temporal,1,184,0.067398,0.091293
g3_temporal,1,185,0.091324,0.088318
g3_temporal,1,186,0.094116,0.042786
g3_temporal,1,187,0.127426,0.075638
g3_temporal,1,188,0.083740,0.070908
g3_temporal,1,189,0.089722,0.121994
g3_temporal,1,190,0.113693,0.070984
g3_temporal,1,191,0.092331,0.083084
g3_temporal,2,0,0.087799,0.101074
g3_temporal,2,1,0.105133,0.148697
g3_temporal,2,2,0.100143,0.093246
g3_temporal,2,3,0.126678,0.143936
g3_temporal,2,4,0.074310,0.077011
g3_temporal,2,5,0.083862,0.082901
g3_temporal,2,6,0.086533,0.092453
g3_temporal,2,7,0.076569,0.078171
g3_temporal,2,8,0.096512,0.050110
g3_temporal,2,9,0.084518,0.095459
g3_temporal,2,10,0.102325,0.093674
g3_temporal,2,11,0.075394,0.065674
g3_temporal,2,12,0.169586,0.115814
g3_temporal,2,13,0.117752,0.099854
g3_temporal,2,14,0.103394,0.109390
g3_temporal,2,15,0.157928,0.079529
g3_temporal,2,16,0.085983,0.089920
g3_temporal,2,17,0.094543,0.089386
g3_temporal,2,18,0.080566,0.085739
g3_temporal,2,19,0.122864,0.124146
g3_temporal,2,20,0.103500,0.080658
g3_temporal,2,21,0.102814,0.066330
g3_temporal,2,22,0.094635,0.104019
g3_temporal,2,23,0.095337,0.066742
g3_temporal,2,24,0.062042,0.102997
g3_temporal,2,25,0.063736,0.126297
g3_temporal,2,26,0.096802,0.121475
g3_temporal,2,27,0.106216,0.097046
g3_temporal,2,28,0.065643,0.139694
g3_temporal,2,29,0.096954,0.115982
g3_temporal,2,30,0.101883,0.060028
g3_temporal,2,31,0.074234,0.116226
g3_temporal,2,32,0.093781,0.094223
g3_temporal,2,33,0.092850,0.114548
g3_temporal,2,34,0.090134,0.070648
g3_temporal,2,35,0.099655,0.040863
g3_temporal,2,36,0.093063,0.044968
g3_temporal,2,37,0.095215,0.109711
g3_temporal,2,38,0.063690,0.105164
g3_temporal,2,39,0.100220,0.064224
g3_temporal,2,40,0.091766,0.114380
g3_temporal,2,41,0.080917,0.113464
g3_temporal,2,42,0.098969,0.055557
g3_temporal,2,43,0.085663,0.106140
g3_temporal,2,44,0.085419,0.066101
g3_temporal,2,45,0.087921,0.117569
g3_temporal,2,46,0.076050,0.113174
g3_temporal,2,47,0.075134,0.086212
g3_temporal,2,48,0.116455,0.098785
g3_temporal,2,49,0.077423,0.067108
g3_temporal,2,50,0.091644,0.044861
g3_temporal,2,51,0.145630,0.113541
g3_temporal,2,52,0.103058,0.057358
g3_temporal,2,53,0.122070,0.043167
g3_temporal,2,54,0.097809,0.067764
g3_temporal,2,55,0.071136,0.088852
g3_temporal,2,56,0.069321,0.160568
g3_temporal,2,57,0.122833,0.064468
g3_temporal,2,58,0.085846,0.088699
g3_temporal,2,59,0.100525,0.064163
g3_temporal,2,60,0.092453,0.117355
g3_temporal,2,61,0.092438,0.128159
g3_temporal,2,62,0.125504,0.104294
g3_temporal,2,63,0.071503,0.105530
g3_temporal,2,64,0.108932,0.106461
g3_temporal,2,65,0.086609,0.046494
g3_temporal,2,66,0.108459,0.035706
g3_temporal,2,67,0.097031,0.102722
g3_temporal,2,68,0.135452,0.056931
g3_temporal,2,69,0.062759,0.104416
g3_temporal,2,70,0.092819,0.103928
g3_temporal,2,71,0.081070,0.089340
g3_temporal,2,72,0.079712,0.098648
g3_temporal,2,73,0.142975,0.115143
g3_temporal,2,74,0.112686,0.051651
g3_temporal,2,75,0.080841,0.102051
g3_temporal,2,76,0.102371,0.081772
g3_temporal,2,77,0.046219,0.132172
g3_temporal,2,78,0.082947,0.047379
g3_temporal,2,79,0.113495,0.059540
g3_temporal,2,80,0.129044,0.076340
g3_temporal,2,81,0.111603,0.116211
g3_temporal,2,82,0.107712,0.075378
g3_temporal,2,83,0.099014,0.094086
g3_temporal,2,84,0.081406,0.090546
g3_temporal,2,85,0.103897,0.091064
g3_temporal,2,86,0.089264,0.070526
g3_temporal,2,87,0.127304,0.130386
g3_temporal,2,88,0.080734,0.131989
g3_temporal,2,89,0.059174,0.053635
g3_temporal,2,90,0.116592,0.083221
g3_temporal,2,91,0.069885,0.089722
g3_temporal,2,92,0.070328,0.085419
g3_temporal,2,93,0.080612,0.081604
g3_temporal,2,94,0.057159,0.084885
g3_temporal,2,95,0.088394,0.107864
g3_temporal,2,96,0.083954,0.107056
g3_temporal,2,97,0.126266,0.077881
g3_temporal,2,98,0.073380,0.121948
g3_temporal,2,99,0.120499,0.061813
g3_temporal,2,100,0.098663,0.072830
g3_temporal,2,101,0.116394,0.142532
g3_temporal,2,102,0.078964,0.127686
g3_temporal,2,103,0.070572,0.134705
g3_temporal,2,104,0.086380,0.156815
g3_temporal,2,105,0.098099,0.113235
g3_temporal,2,106,0.084717,0.099197
g3_temporal,2,107,0.082962,0.109818
g3_temporal,2,108,0.064880,0.103271
g3_temporal,2,109,0.096008,0.112564
g3_temporal,2,110,0.058334,0.125870
g3_temporal,2,111,0.109207,0.064468
g3_temporal,2,112,0.050781,0.111923
g3_temporal,2,113,0.050613,0.086578
g3_temporal,2,114,0.068268,0.059113
g3_temporal,2,115,0.079620,0.131699
g3_temporal,2,116,0.079422,0.164581
g3_temporal,2,117,0.079422,0.064499
g3_temporal,2,118,0.101624,0.106796
g3_temporal,2,119,0.131256,0.053970
g3_temporal,2,120,0.107681,0.116196
g3_temporal,2,121,0.056992,0.075317
g3_temporal,2,122,0.109543,0.047668
g3_temporal,2,123,0.068710,0.082123
g3_temporal,2,124,0.090118,0.097305
g3_temporal,2,125,0.062698,0.097672
g3_temporal,2,126,0.097565,0.032700
g3_temporal,2,127,0.160965,0.131317
g3_temporal,2,128,0.097565,0.146179
g3_temporal,2,129,0.131821,0.088211
g3_temporal,2,130,0.081375,0.107544
g3_temporal,2,131,0.080917,0.105988
g3_temporal,2,132,0.085587,0.121628
g3_temporal,2,133,0.077469,0.083328
g3_temporal,2,134,0.086472,0.082565
g3_temporal,2,135,0.068634,0.101761
g3_temporal,2,136,0.095856,0.050735
g3_temporal,2,137,0.092285,0.083832
g3_temporal,2,138,0.067001,0.087555
g3_temporal,2,139,0.028641,0.095352
g3_temporal,2,140,0.091537,0.073776
g3_temporal,2,141,0.064499,0.089020
g3_temporal,2,142,0.166412,0.111252
g3_temporal,2,143,0.094849,0.069794
g3_temporal,2,144,0.108978,0.115295
g3_temporal,2,145,0.090836,0.075882
g3_temporal,2,146,0.057114,0.134476
g3_temporal,2,147,0.098434,0.096405
g3_temporal,2,148,0.144745,0.123947
g3_temporal,2,149,0.092087,0.082794
g3_temporal,2,150,0.108078,0.095413
g3_temporal,2,151,0.082123,0.108017
g3_temporal,2,152,0.083771,0.055557
g3_temporal,2,153,0.078903,0.082138
g3_temporal,2,154,0.085144,0.069672
g3_temporal,2,155,0.104019,0.088440
g3_temporal,2,156,0.129837,0.080658
g3_temporal,2,157,0.099243,0.102936
g3_temporal,2,158,0.109283,0.122421
g3_temporal,2,159,0.105408,0.065720
g3_temporal,2,160,0.075012,0.124130
g3_temporal,2,161,0.089493,0.119934
g3_temporal,2,162,0.111099,0.111176
g3_temporal,2,163,0.089676,0.107376
g3_temporal,2,164,0.091217,0.109344
g3_temporal,2,165,0.076950,0.109421
g3_temporal,2,166,0.094696,0.123108
g3_temporal,2,167,0.099548,0.096085
g3_temporal,2,168,0.135101,0.113281
g3_temporal,2,169,0.077774,0.111176
g3_temporal,2,170,0.094940,0.069733
g3_temporal,2,171,0.095871,0.075516
g3_temporal,2,172,0.094131,0.087006
g3_temporal,2,173,0.124634,0.110596
g3_temporal,2,174,0.116440,0.077515
g3_temporal,2,175,0.091904,0.101425
g3_temporal,2,176,0.070496,0.088135
g3_temporal,2,177,0.059921,0.107117
g3_temporal,2,178,0.135773,0.101730
g3_temporal,2,179,0.105377,0.061646
g3_temporal,2,180,0.092941,0.143417
g3_temporal,2,181,0.104675,0.075516
g3_temporal,2,182,0.078766,0.067703
g3_temporal,2,183,0.095428,0.122665
g3_temporal,2,184,0.102219,0.101883
g3_temporal,2,185,0.034317,0.091293
g3_temporal,2,186,0.115417,0.111511
g3_temporal,2,187,0.121536,0.029037
g3_temporal,2,188,0.068787,0.108994
g3_temporal,2,189,0.083267,0.080887
g3_temporal,2,190,0.105209,0.063141
g3_temporal,2,191,0.135117,0.066544
g3_temporal,3,0,0.076218,0.103760
g3_temporal,3,1,0.093475,0.103714
g3_temporal,3,2,0.082977,0.095810
g3_temporal,3,3,0.085175,0.109451
g3_temporal,3,4,0.076538,0.087936
g3_temporal,3,5,0.101501,0.091705
g3_temporal,3,6,0.099518,0.109680
g3_temporal,3,7,0.094498,0.099533
g3_temporal,3,8,0.087387,0.103088
g3_temporal,3,9,0.158707,0.062683
g3_temporal,3,10,0.103119,0.099197
g3_temporal,3,11,0.083984,0.096329
g3_temporal,3,12,0.098831,0.095016
g3_temporal,3,13,0.089203,0.114166
g3_temporal,3,14,0.112854,0.093658
g3_temporal,3,15,0.090271,0.094788
g3_temporal,3,16,0.134476,0.091995
g3_temporal,3,17,0.082169,0.077087
g3_temporal,3,18,0.131699,0.065659
g3_temporal,3,19,0.087738,0.093628
g3_temporal,3,20,0.103058,0.100616
g3_temporal,3,21,0.096100,0.093094
g3_temporal,3,22,0.103943,0.099091
g3_temporal,3,23,0.093002,0.100449
g3_temporal,3,24,0.105988,0.087845
g3_temporal,3,25,0.089966,0.099716
g3_temporal,3,26,0.053055,0.055710
g3_temporal,3,27,0.094925,0.112808
g3_temporal,3,28,0.081924,0.103912
g3_temporal,3,29,0.136261,0.129974
g3_temporal,3,30,0.107468,0.080688
g3_temporal,3,31,0.118927,0.089371
g3_temporal,3,32,0.103348,0.096237
g3_temporal,3,33,0.097839,0.096695
g3_temporal,3,34,0.089355,0.116348
g3_temporal,3,35,0.110260,0.075653
g3_temporal,3,36,0.060944,0.050186
g3_temporal,3,37,0.093933,0.065247
g3_temporal,3,38,0.085968,0.085968
g3_temporal,3,39,0.092529,0.085678
g3_temporal,3,40,0.094864,0.064331
g3_temporal,3,41,0.068863,0.089050
g3_temporal,3,42,0.091217,0.083359
g3_temporal,3,43,0.089890,0.110275
g3_temporal,3,44,0.056488,0.073181
g3_temporal,3,45,0.084427,0.083725
g3_temporal,3,46,0.110519,0.108597
g3_temporal,3,47,0.097076,0.093109
g3_temporal,3,48,0.150803,0.122543
g3_temporal,3,49,0.083603,0.122940
g3_temporal,3,50,0.095261,0.094376
g3_temporal,3,51,0.088882,0.087814
g3_temporal,3,52,0.077850,0.078094
g3_temporal,3,53,0.095123,0.078857
g3_temporal,3,54,0.061646,0.071930
g3_temporal,3,55,0.094528,0.069443
g3_temporal,3,56,0.083954,0.104858
g3_temporal,3,57,0.079224,0.062073
g3_temporal,3,58,0.087845,0.083603
g3_temporal,3,59,0.059250,0.071915
g3_temporal,3,60,0.095963,0.059921
g3_temporal,3,61,0.075836,0.089218
g3_temporal,3,62,0.091721,0.107849
g3_temporal,3,63,0.076996,0.074570
g3_temporal,3,64,0.104385,0.140015
g3_temporal,3,65,0.129761,0.140091
g3_temporal,3,66,0.139587,0.079880
g3_temporal,3,67,0.096313,0.094666
g3_temporal,3,68,0.102097,0.125717
g3_temporal,3,69,0.086182,0.086884
g3_temporal,3,70,0.083466,0.099060
g3_temporal,3,71,0.082352,0.128250
g3_temporal,3,72,0.079681,0.104507
g3_temporal,3,73,0.077454,0.085098
g3_temporal,3,74,0.062973,0.086365
g3_temporal,3,75,0.072433,0.107803
g3_temporal,3,76,0.058502,0.072708
g3_temporal,3,77,0.107162,0.128311
g3_temporal,3,78,0.110657,0.092087
g3_temporal,3,79,0.099380,0.097473
g3_temporal,3,80,0.125778,0.126328
g3_temporal,3,81,0.097961,0.075317
g3_temporal,3,82,0.075165,0.126480
g3_temporal,3,83,0.164719,0.150635
g3_temporal,3,84,0.111801,0.115768
g3_temporal,3,85,0.142868,0.150269
g3_temporal,3,86,0.042358,0.050262
g3_temporal,3,87,0.128448,0.078934
g3_temporal,3,88,0.091309,0.044144
g3_temporal,3,89,0.093674,0.079956
g3_temporal,3,90,0.097260,0.104828
g3_temporal,3,91,0.086273,0.099121
g3_temporal,3,92,0.098221,0.085922
g3_temporal,3,93,0.107315,0.084671
g3_temporal,3,94,0.098709,0.101669
g3_temporal,3,95,0.096222,0.112396
g3_temporal,3,96,0.085144,0.108154
g3_temporal,3,97,0.079300,0.093185
g3_temporal,3,98,0.098953,0.053940
g3_temporal,3,99,0.047775,0.072540
g3_temporal,3,100,0.073944,0.113037
g3_temporal,3,101,0.099899,0.043365
g3_temporal,3,102,0.083527,0.104416
g3_temporal,3,103,0.080124,0.049362
g3_temporal,3,104,0.085785,0.097992
g3_temporal,3,105,0.103607,0.050415
g3_temporal,3,106,0.073303,0.078415
g3_temporal,3,107,0.081512,0.114243
g3_temporal,3,108,0.104828,0.114105
g3_temporal,3,109,0.114441,0.116699
g3_temporal,3,110,0.101501,0.083435
g3_temporal,3,111,0.069122,0.088730
g3_temporal,3,112,0.096146,0.084610
g3_temporal,3,113,0.097397,0.091385
g3_temporal,3,114,0.101898,0.123260
g3_temporal,3,115,0.075821,0.092422
g3_temporal,3,116,0.117188,0.111649
g3_temporal,3,117,0.110413,0.054474
g3_temporal,3,118,0.096008,0.100098
g3_temporal,3,119,0.095734,0.100510
g3_temporal,3,120,0.086243,0.122177
g3_temporal,3,121,0.076477,0.084961
g3_temporal,3,122,0.092010,0.062256
g3_temporal,3,123,0.085587,0.091736
g3_temporal,3,124,0.085129,0.067459
g3_temporal,3,125,0.048111,0.103348
g3_temporal,3,126,0.094208,0.094849
g3_temporal,3,127,0.158600,0.092590
g3_temporal,3,128,0.082504,0.100098
g3_temporal,3,129,0.085037,0.093872
g3_temporal,3,130,0.077545,0.119019
g3_temporal,3,131,0.119797,0.096878
g3_temporal,3,132,0.066772,0.084015
g3_temporal,3,133,0.067139,0.101105
g3_temporal,3,134,0.084137,0.091675
g3_temporal,3,135,0.085815,0.065445
g3_temporal,3,136,0.075867,0.088959
g3_temporal,3,137,0.097275,0.088531
g3_temporal,3,138,0.067612,0.131668
g3_temporal,3,139,0.086426,0.098358
g3_temporal,3,140,0.096588,0.084442
g3_temporal,3,141,0.120773,0.109772
g3_temporal,3,142,0.087250,0.094345
g3_temporal,3,143,0.087967,0.100418
g3_temporal,3,144,0.087097,0.091537
g3_temporal,3,145,0.090637,0.082321
g3_temporal,3,146,0.118881,0.090988
g3_temporal,3,147,0.094269,0.107544
g3_temporal,3,148,0.102036,0.104141
g3_temporal,3,149,0.085815,0.121124
g3_temporal,3,150,0.083496,0.095825
g3_temporal,3,151,0.121597,0.104706
g3_temporal,3,152,0.079361,0.116669
g3_temporal,3,153,0.100937,0.102234
g3_temporal,3,154,0.087173,0.092117
g3_temporal,3,155,0.102737,0.114212
g3_temporal,3,156,0.092285,0.060745
g3_temporal,3,157,0.036407,0.064499
g3_temporal,3,158,0.121246,0.083221
g3_temporal,3,159,0.093262,0.054489
g3_temporal,3,160,0.102631,0.065994
g3_temporal,3,161,0.100647,0.091980
g3_temporal,3,162,0.098557,0.083176
g3_temporal,3,163,0.078186,0.068100
g3_temporal,3,164,0.082687,0.086090
g3_temporal,3,165,0.154633,0.055664
g3_temporal,3,166,0.089798,0.111557
g3_temporal,3,167,0.124741,0.107269
g3_temporal,3,168,0.097763,0.089142
g3_temporal,3,169,0.127167,0.111237
g3_temporal,3,170,0.090851,0.153625
g3_temporal,3,171,0.104279,0.141037
g3_temporal,3,172,0.075623,0.095856
g3_temporal,3,173,0.083969,0.111816
g3_temporal,3,174,0.117706,0.101700
g3_temporal,3,175,0.038712,0.047501
g3_temporal,3,176,0.077682,0.092453
g3_temporal,3,177,0.086594,0.110458
g3_temporal,3,178,0.079651,0.099289
g3_temporal,3,179,0.083893,0.073303
g3_temporal,3,180,0.137939,0.087997
g3_temporal,3,181,0.087860,0.102219
g3_temporal,3,182,0.147888,0.097549
g3_temporal,3,183,0.060196,0.062714
g3_temporal,3,184,0.085785,0.114746
g3_temporal,3,185,0.102676,0.138092
g3_temporal,3,186,0.108643,0.107010
g3_temporal,3,187,0.100403,0.052322
g3_temporal,3,188,0.074371,0.131897
g3_temporal,3,189,0.101776,0.094849
g3_temporal,3,190,0.098160,0.077209
g3_temporal,3,191,0.081635,0.085938
g3_temporal,4,0,0.088730,0.113861
g3_temporal,4,1,0.094666,0.096054
g3_temporal,4,2,0.079544,0.114136
g3_temporal,4,3,0.119995,0.083145
g3_temporal,4,4,0.079239,0.091415
g3_temporal,4,5,0.076263,0.050140
g3_temporal,4,6,0.076157,0.112915
g3_temporal,4,7,0.109650,0.072433
g3_temporal,4,8,0.114304,0.132233
g3_temporal,4,9,0.079834,0.091583
g3_temporal,4,10,0.085724,0.072968
g3_temporal,4,11,0.101852,0.073532
g3_temporal,4,12,0.100296,0.113434
g3_temporal,4,13,0.138077,0.142288
g3_temporal,4,14,0.077667,0.108673
g3_temporal,4,15,0.108871,0.105087
g3_temporal,4,16,0.091431,0.090729
g3_temporal,4,17,0.071121,0.091385
g3_temporal,4,18,0.151611,0.139542
g3_temporal,4,19,0.081772,0.075867
g3_temporal,4,20,0.049744,0.104797
g3_temporal,4,21,0.094101,0.120148
g3_temporal,4,22,0.089401,0.085968
g3_temporal,4,23,0.072495,0.072845
g3_temporal,4,24,0.085434,0.090927
g3_temporal,4,25,0.095901,0.096756
g3_temporal,4,26,0.078995,0.083862
g3_temporal,4,27,0.080353,0.111862
g3_temporal,4,28,0.149033,0.101974
g3_temporal,4,29,0.060547,0.077362
g3_temporal,4,30,0.100616,0.091370
g3_temporal,4,31,0.091904,0.099411
g3_temporal,4,32,0.086227,0.090637
g3_temporal,4,33,0.060944,0.080399
g3_temporal,4,34,0.113876,0.136749
g3_temporal,4,35,0.171204,0.151276
g3_temporal,4,36,0.107086,0.105865
g3_temporal,4,37,0.093826,0.096985
g3_temporal,4,38,0.074219,0.087143
g3_temporal,4,39,0.103760,0.094482
g3_temporal,4,40,0.093079,0.099014
g3_temporal,4,41,0.112518,0.072647
g3_temporal,4,42,0.095276,0.081223
g3_temporal,4,43,0.088379,0.099457
g3_temporal,4,44,0.060745,0.095978
g3_temporal,4,45,0.088913,0.078384
g3_temporal,4,46,0.090683,0.112671
g3_temporal,4,47,0.099121,0.102615
g3_temporal,4,48,0.117111,0.120956
g3_temporal,4,49,0.059814,0.091705
g3_temporal,4,50,0.091156,0.088562
g3_temporal,4,51,0.080551,0.065567
g3_temporal,4,52,0.115494,0.117706
g3_temporal,4,53,0.072525,0.091248
g3_temporal,4,54,0.093719,0.103653
g3_temporal,4,55,0.052811,0.065155
g3_temporal,4,56,0.124161,0.118500
g3_temporal,4,57,0.080856,0.079681
g3_temporal,4,58,0.093979,0.096405
g3_temporal,4,59,0.106461,0.060074
g3_temporal,4,60,0.092453,0.099564
g3_temporal,4,61,0.118103,0.121750
g3_temporal,4,62,0.081787,0.092133
g3_temporal,4,63,0.076660,0.108047
g3_temporal,4,64,0.073425,0.090210
g3_temporal,4,65,0.093369,0.103165
g3_temporal,4,66,0.098038,0.076981
g3_temporal,4,67,0.121185,0.072586
g3_temporal,4,68,0.096298,0.107101
g3_temporal,4,69,0.090363,0.112686
g3_temporal,4,70,0.098236,0.101364
g3_temporal,4,71,0.083176,0.107025
g3_temporal,4,72,0.096771,0.091949
g3_temporal,4,73,0.084167,0.111023
g3_temporal,4,74,0.135727,0.137253
g3_temporal,4,75,0.087112,0.070908
g3_temporal,4,76,0.100540,0.077896
g3_temporal,4,77,0.096878,0.073654
g3_temporal,4,78,0.088348,0.081619
g3_temporal,4,79,0.161545,0.124130
g3_temporal,4,80,0.081543,0.119797
g3_temporal,4,81,0.099640,0.121201
g3_temporal,4,82,0.077652,0.080002
g3_temporal,4,83,0.111038,0.098175
g3_temporal,4,84,0.091949,0.084335
g3_temporal,4,85,0.074539,0.072906
g3_temporal,4,86,0.093811,0.088226
g3_temporal,4,87,0.125992,0.134216
g3_temporal,4,88,0.103897,0.112350
g3_temporal,4,89,0.134155,0.118515
g3_temporal,4,90,0.110336,0.094040
g3_temporal,4,91,0.113068,0.075058
g3_temporal,4,92,0.054749,0.113724
g3_temporal,4,93,0.101288,0.111923
g3_temporal,4,94,0.077866,0.102539
g3_temporal,4,95,0.065994,0.086411
g3_temporal,4,96,0.085022,0.090836
g3_temporal,4,97,0.132401,0.120163
g3_temporal,4,98,0.108307,0.075302
g3_temporal,4,99,0.134476,0.092911
g3_temporal,4,100,0.106598,0.111282
g3_temporal,4,101,0.142319,0.148590
g3_temporal,4,102,0.135086,0.109253
g3_temporal,4,103,0.088058,0.116150
g3_temporal,4,104,0.139938,0.060013
g3_temporal,4,105,0.104706,0.129929
g3_temporal,4,106,0.099609,0.090775
g3_temporal,4,107,0.048676,0.086105
g3_temporal,4,108,0.080078,0.072723
g3_temporal,4,109,0.068848,0.094025
g3_temporal,4,110,0.107910,0.120346
g3_temporal,4,111,0.096375,0.077576
g3_temporal,4,112,0.082794,0.114578
g3_temporal,4,113,0.140244,0.088852
g3_temporal,4,114,0.102966,0.105255
g3_temporal,4,115,0.097198,0.096909
g3_temporal,4,116,0.136993,0.122116
g3_temporal,4,117,0.018555,0.131027
g3_temporal,4,118,0.054886,0.099442
g3_temporal,4,119,0.082504,0.110001
g3_temporal,4,120,0.110962,0.091110
g3_temporal,4,121,0.077805,0.121109
g3_temporal,4,122,0.089584,0.079193
g3_temporal,4,123,0.089111,0.079056
g3_temporal,4,124,0.090393,0.067245
g3_temporal,4,125,0.089111,0.040344
g3_temporal,4,126,0.091171,0.080597
g3_temporal,4,127,0.091156,0.112427
g3_temporal,4,128,0.090591,0.055283
g3_temporal,4,129,0.126328,0.110718
g3_temporal,4,130,0.086441,0.067886
g3_temporal,4,131,0.079788,0.095520
g3_temporal,4,132,0.083740,0.097641
g3_temporal,4,133,0.085052,0.093658
g3_temporal,4,134,0.053146,0.074966
g3_temporal,4,135,0.067017,0.096436
g3_temporal,4,136,0.081955,0.100067
g3_temporal,4,137,0.109116,0.119446
g3_temporal,4,138,0.080002,0.079636
g3_temporal,4,139,0.074905,0.125595
g3_temporal,4,140,0.122910,0.091156
g3_temporal,4,141,0.105225,0.101578
g3_temporal,4,142,0.090973,0.087082
g3_temporal,4,143,0.094727,0.082581
g3_temporal,4,144,0.092300,0.085876
g3_temporal,4,145,0.099915,0.102707
g3_temporal,4,146,0.083328,0.078079
g3_temporal,4,147,0.073059,0.082733
g3_temporal,4,148,0.072327,0.086166
g3_temporal,4,149,0.092606,0.105194
g3_temporal,4,150,0.100357,0.076920
g3_temporal,4,151,0.085739,0.041794
g3_temporal,4,152,0.076248,0.074600
g3_temporal,4,153,0.093369,0.102570
g3_temporal,4,154,0.108688,0.113342
g3_temporal,4,155,0.085480,0.089539
g3_temporal,4,156,0.098495,0.098938
g3_temporal,4,157,0.112335,0.114563
g3_temporal,4,158,0.104828,0.069077
g3_temporal,4,159,0.100861,0.055252
g3_temporal,4,160,0.107864,0.052490
g3_temporal,4,161,0.094101,0.074921
g3_temporal,4,162,0.080185,0.117157
g3_temporal,4,163,0.104889,0.054550
g3_temporal,4,164,0.090195,0.085587
g3_temporal,4,165,0.079071,0.092972
g3_temporal,4,166,0.119675,0.056976
g3_temporal,4,167,0.095001,0.108902
g3_temporal,4,168,0.111115,0.057800
g3_temporal,4,169,0.083649,0.123779
g3_temporal,4,170,0.094421,0.079788
g3_temporal,4,171,0.053802,0.061508
g3_temporal,4,172,0.077835,0.115082
g3_temporal,4,173,0.067444,0.065994
g3_temporal,4,174,0.031082,0.087219
g3_temporal,4,175,0.116974,0.057495
g3_temporal,4,176,0.079819,0.102097
g3_temporal,4,177,0.088455,0.136230
g3_temporal,4,178,0.046463,0.044800
g3_temporal,4,179,0.119659,0.095184
g3_temporal,4,180,0.092987,0.071625
g3_temporal,4,181,0.101562,0.077927
g3_temporal,4,182,0.076675,0.079025
g3_temporal,4,183,0.087219,0.094482
g3_temporal,4,184,0.090317,0.081894
g3_temporal,4,185,0.092743,0.070557
g3_temporal,4,186,0.121048,0.095444
g3_temporal,4,187,0.102829,0.047638
g3_temporal,4,188,0.102264,0.093582
g3_temporal,4,189,0.096085,0.095078
