label,run,budget,layer,variant,split,feature,null_type,median_AUC_floor,n_experts
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,3,kfull,sequence,context,iid,0.501,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,3,kfull,sequence,context,circular,0.5007,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,kfull,sequence,token,iid,0.5018,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,kfull,sequence,token,circular,0.4996,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,kfull,sequence,context,iid,0.4994,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,kfull,sequence,context,circular,0.4988,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,kfull,sequence,token,iid,0.5006,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,kfull,sequence,token,circular,0.4999,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,kfull,sequence,context,iid,0.5005,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,kfull,sequence,context,circular,0.5,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,2,base,sequence,token,iid,0.5007,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,2,base,sequence,token,circular,0.5003,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,2,base,sequence,context,iid,0.5009,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,2,base,sequence,context,circular,0.499,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,3,base,sequence,token,iid,0.5002,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,3,base,sequence,token,circular,0.4998,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,3,base,sequence,context,iid,0.4993,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,3,base,sequence,context,circular,0.4996,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,base,sequence,token,iid,0.5003,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,base,sequence,token,circular,0.4996,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,base,sequence,context,iid,0.501,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,4,base,sequence,context,circular,0.4985,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,base,sequence,token,iid,0.4997,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,base,sequence,token,circular,0.4999,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,base,sequence,context,iid,0.5002,192
g3_moe_s1_1e16,g3_moe_s1_1e16,1e16,5,base,sequence,context,circular,0.5003,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kwin,sequence,token,iid,0.4993,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kwin,sequence,token,circular,0.5005,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kwin,sequence,context,iid,0.5002,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kwin,sequence,context,circular,0.4987,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kwin,sequence,token,iid,0.5011,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kwin,sequence,token,circular,0.5001,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kwin,sequence,context,iid,0.4993,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kwin,sequence,context,circular,0.4977,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kwin,sequence,token,iid,0.4994,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kwin,sequence,token,circular,0.4998,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kwin,sequence,context,iid,0.502,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kwin,sequence,context,circular,0.498,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kwin,sequence,token,iid,0.4997,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kwin,sequence,token,circular,0.4999,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kwin,sequence,context,iid,0.4996,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kwin,sequence,context,circular,0.4974,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kfull,sequence,token,iid,0.5006,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kfull,sequence,token,circular,0.5005,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kfull,sequence,context,iid,0.4992,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,kfull,sequence,context,circular,0.4977,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kfull,sequence,token,iid,0.4987,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kfull,sequence,token,circular,0.5001,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kfull,sequence,context,iid,0.5005,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,kfull,sequence,context,circular,0.4969,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kfull,sequence,token,iid,0.4998,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kfull,sequence,token,circular,0.4998,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kfull,sequence,context,iid,0.4999,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,kfull,sequence,context,circular,0.4972,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kfull,sequence,token,iid,0.5009,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kfull,sequence,token,circular,0.4999,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kfull,sequence,context,iid,0.4999,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,kfull,sequence,context,circular,0.497,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,base,sequence,token,iid,0.5006,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,base,sequence,token,circular,0.5005,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,base,sequence,context,iid,0.5005,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,2,base,sequence,context,circular,0.4965,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,base,sequence,token,iid,0.4987,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,base,sequence,token,circular,0.5001,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,base,sequence,context,iid,0.4993,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,3,base,sequence,context,circular,0.4955,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,base,sequence,token,iid,0.4992,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,base,sequence,token,circular,0.4998,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,base,sequence,context,iid,0.5002,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,4,base,sequence,context,circular,0.4961,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,base,sequence,token,iid,0.4994,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,base,sequence,token,circular,0.4999,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,base,sequence,context,iid,0.5012,192
g3_moe_s1_1e17,g3_moe_s1_1e17,1e17,5,base,sequence,context,circular,0.4945,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kwin,sequence,token,iid,0.4999,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kwin,sequence,token,circular,0.5002,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kwin,sequence,context,iid,0.5009,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kwin,sequence,context,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kwin,sequence,token,iid,0.4999,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kwin,sequence,token,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kwin,sequence,context,iid,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kwin,sequence,context,circular,0.4995,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kwin,sequence,token,iid,0.4998,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kwin,sequence,token,circular,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kwin,sequence,context,iid,0.4998,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kwin,sequence,context,circular,0.4995,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kwin,sequence,token,iid,0.4994,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kwin,sequence,token,circular,0.4996,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kwin,sequence,context,iid,0.5004,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kwin,sequence,context,circular,0.4998,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kwin,sequence,token,iid,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kwin,sequence,token,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kwin,sequence,context,iid,0.5014,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kwin,sequence,context,circular,0.4989,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kfull,sequence,token,iid,0.4996,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kfull,sequence,token,circular,0.5002,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kfull,sequence,context,iid,0.5004,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,kfull,sequence,context,circular,0.4992,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kfull,sequence,token,iid,0.5014,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kfull,sequence,token,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kfull,sequence,context,iid,0.499,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,kfull,sequence,context,circular,0.4993,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kfull,sequence,token,iid,0.5006,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kfull,sequence,token,circular,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kfull,sequence,context,iid,0.5007,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,kfull,sequence,context,circular,0.4992,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kfull,sequence,token,iid,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kfull,sequence,token,circular,0.4996,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kfull,sequence,context,iid,0.5013,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,kfull,sequence,context,circular,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kfull,sequence,token,iid,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kfull,sequence,token,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kfull,sequence,context,iid,0.4974,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,kfull,sequence,context,circular,0.4986,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,base,sequence,token,iid,0.4991,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,base,sequence,token,circular,0.5002,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,base,sequence,context,iid,0.4995,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,2,base,sequence,context,circular,0.5001,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,base,sequence,token,iid,0.5003,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,base,sequence,token,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,base,sequence,context,iid,0.4994,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,3,base,sequence,context,circular,0.4995,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,base,sequence,token,iid,0.5005,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,base,sequence,token,circular,0.4997,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,base,sequence,context,iid,0.4983,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,4,base,sequence,context,circular,0.4992,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,base,sequence,token,iid,0.4995,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,base,sequence,token,circular,0.4996,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,base,sequence,context,iid,0.5002,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,5,base,sequence,context,circular,0.4996,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,base,sequence,token,iid,0.5003,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,base,sequence,token,circular,0.5,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,base,sequence,context,iid,0.5007,192
g3_moe_s2_1e17,g3_moe_s2_1e17,1e17,6,base,sequence,context,circular,0.4988,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kwin,sequence,token,iid,0.4994,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kwin,sequence,token,circular,0.5003,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kwin,sequence,context,iid,0.5003,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kwin,sequence,context,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kwin,sequence,token,iid,0.5009,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kwin,sequence,token,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kwin,sequence,context,iid,0.5004,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kwin,sequence,context,circular,0.4998,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kwin,sequence,token,iid,0.499,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kwin,sequence,token,circular,0.5002,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kwin,sequence,context,iid,0.5006,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kwin,sequence,context,circular,0.5002,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kwin,sequence,token,iid,0.5002,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kwin,sequence,token,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kwin,sequence,context,iid,0.4995,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kwin,sequence,context,circular,0.4989,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kwin,sequence,token,iid,0.4996,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kwin,sequence,token,circular,0.4999,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kwin,sequence,context,iid,0.4993,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kwin,sequence,context,circular,0.4995,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kwin,sequence,token,iid,0.4994,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kwin,sequence,token,circular,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kwin,sequence,context,iid,0.5003,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kwin,sequence,context,circular,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kfull,sequence,token,iid,0.4999,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kfull,sequence,token,circular,0.5003,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kfull,sequence,context,iid,0.4992,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,kfull,sequence,context,circular,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kfull,sequence,token,iid,0.5009,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kfull,sequence,token,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kfull,sequence,context,iid,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,kfull,sequence,context,circular,0.4996,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kfull,sequence,token,iid,0.5007,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kfull,sequence,token,circular,0.5002,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kfull,sequence,context,iid,0.5014,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,kfull,sequence,context,circular,0.5003,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kfull,sequence,token,iid,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kfull,sequence,token,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kfull,sequence,context,iid,0.4993,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,kfull,sequence,context,circular,0.4992,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kfull,sequence,token,iid,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kfull,sequence,token,circular,0.4999,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kfull,sequence,context,iid,0.4996,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,kfull,sequence,context,circular,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kfull,sequence,token,iid,0.4993,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kfull,sequence,token,circular,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kfull,sequence,context,iid,0.5006,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,kfull,sequence,context,circular,0.4998,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,base,sequence,token,iid,0.5005,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,base,sequence,token,circular,0.5003,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,base,sequence,context,iid,0.4985,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,2,base,sequence,context,circular,0.4989,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,base,sequence,token,iid,0.4999,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,base,sequence,token,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,base,sequence,context,iid,0.5,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,3,base,sequence,context,circular,0.4991,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,base,sequence,token,iid,0.5007,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,base,sequence,token,circular,0.5002,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,base,sequence,context,iid,0.5008,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,4,base,sequence,context,circular,0.5002,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,base,sequence,token,iid,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,base,sequence,token,circular,0.5001,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,base,sequence,context,iid,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,5,base,sequence,context,circular,0.498,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,base,sequence,token,iid,0.5007,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,base,sequence,token,circular,0.4999,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,base,sequence,context,iid,0.5004,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,6,base,sequence,context,circular,0.499,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,base,sequence,token,iid,0.4991,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,base,sequence,token,circular,0.4997,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,base,sequence,context,iid,0.5005,192
g3_moe_s3_1e17,g3_moe_s3_1e17,1e17,7,base,sequence,context,circular,0.4992,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kwin,sequence,token,iid,0.499,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kwin,sequence,token,circular,0.4996,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kwin,sequence,context,iid,0.5013,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kwin,sequence,context,circular,0.5,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kwin,sequence,token,iid,0.5003,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kwin,sequence,token,circular,0.4996,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kwin,sequence,context,iid,0.4991,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kwin,sequence,context,circular,0.4993,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kwin,sequence,token,iid,0.5,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kwin,sequence,token,circular,0.4997,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kwin,sequence,context,iid,0.5005,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kwin,sequence,context,circular,0.499,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kfull,sequence,token,iid,0.4991,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kfull,sequence,token,circular,0.4996,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kfull,sequence,context,iid,0.4994,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,kfull,sequence,context,circular,0.4994,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kfull,sequence,token,iid,0.4998,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kfull,sequence,token,circular,0.4996,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kfull,sequence,context,iid,0.4997,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,kfull,sequence,context,circular,0.4985,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kfull,sequence,token,iid,0.4999,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kfull,sequence,token,circular,0.4997,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kfull,sequence,context,iid,0.499,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,kfull,sequence,context,circular,0.498,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,base,sequence,token,iid,0.5,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,base,sequence,token,circular,0.4996,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,base,sequence,context,iid,0.4983,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,2,base,sequence,context,circular,0.499,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,base,sequence,token,iid,0.5006,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,base,sequence,token,circular,0.4996,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,base,sequence,context,iid,0.4994,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,3,base,sequence,context,circular,0.4976,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,base,sequence,token,iid,0.4997,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,base,sequence,token,circular,0.4997,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,base,sequence,context,iid,0.5009,192
g3_moe_sm1_1e16,g3_moe_sm1_1e16,1e16,4,base,sequence,context,circular,0.4972,192
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kwin,sequence,token,iid,0.5006,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kwin,sequence,token,circular,0.4998,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kwin,sequence,context,iid,0.5008,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kwin,sequence,context,circular,0.5006,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kwin,sequence,token,iid,0.5001,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kwin,sequence,token,circular,0.5015,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kwin,sequence,context,iid,0.4998,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kwin,sequence,context,circular,0.5015,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kwin,sequence,token,iid,0.5003,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kwin,sequence,token,circular,0.5019,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kwin,sequence,context,iid,0.4998,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kwin,sequence,context,circular,0.4994,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kfull,sequence,token,iid,0.501,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kfull,sequence,token,circular,0.4998,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kfull,sequence,context,iid,0.4998,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,2,kfull,sequence,context,circular,0.5,173
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kfull,sequence,token,iid,0.4985,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kfull,sequence,token,circular,0.5015,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kfull,sequence,context,iid,0.4996,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,3,kfull,sequence,context,circular,0.4985,170
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kfull,sequence,token,iid,0.4996,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kfull,sequence,token,circular,0.5019,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kfull,sequence,context,iid,0.4986,169
g3_tmoe_s0_1e16_mom,g3_tmoe_s0_1e16_mom,1e16,4,kfull,sequence,context,circular,0.499,169
