label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,2,1516,0.6035,0.6275,0.024
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,3,974,0.7102,0.5639,-0.1464
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,4,395,0.4915,0.7207,0.2292
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,5,788,0.6793,0.47,-0.2093
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,6,397,0.7235,0.6796,-0.0439
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,7,740,0.5982,0.6042,0.006
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,8,793,0.5131,0.6766,0.1635
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,9,672,0.5562,0.529,-0.0272
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,10,661,0.6202,0.7466,0.1265
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,11,613,0.6623,0.7284,0.0661
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,12,507,0.8281,0.8792,0.0512
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,13,775,0.7421,0.5416,-0.2005
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,14,752,0.6722,0.5314,-0.1407
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,15,756,0.6681,0.6055,-0.0626
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,16,938,0.5987,0.5825,-0.0163
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,17,926,0.585,0.6589,0.0739
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,18,796,0.7191,0.5894,-0.1297
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,19,435,0.7564,0.6232,-0.1332
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,20,614,0.6957,0.5478,-0.1478
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,21,997,0.6344,0.5358,-0.0986
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,22,297,0.5981,0.4513,-0.1467
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,23,464,0.6097,0.7295,0.1198
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,24,667,0.6121,0.5981,-0.014
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,25,705,0.5544,0.7582,0.2038
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,26,882,0.601,0.5169,-0.0842
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,27,485,0.5755,0.5685,-0.007
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,28,742,0.5594,0.611,0.0516
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,29,1344,0.5248,0.7794,0.2546
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,30,883,0.668,0.5586,-0.1094
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,31,765,0.665,0.6951,0.0301
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,32,1123,0.5935,0.8214,0.2279
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,33,857,0.4937,0.6111,0.1174
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,34,723,0.7436,0.5375,-0.2061
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,35,1083,0.631,0.5623,-0.0686
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,36,464,0.6257,0.4444,-0.1813
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,37,812,0.6387,0.5344,-0.1043
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,38,1408,0.5566,0.6534,0.0968
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,39,847,0.676,0.62,-0.0559
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,40,697,0.5555,0.4367,-0.1188
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,41,448,0.6407,0.7684,0.1277
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,42,538,0.6132,0.6753,0.0621
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,43,584,0.6439,0.3798,-0.2641
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,44,592,0.7614,0.6075,-0.1539
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,45,1248,0.5599,0.6034,0.0435
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,46,610,0.9639,0.8341,-0.1298
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,47,1012,0.5611,0.7029,0.1419
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,48,265,0.5817,0.3579,-0.2238
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,49,1325,0.5421,0.7298,0.1877
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,50,715,0.5746,0.6609,0.0864
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,51,932,0.5512,0.7373,0.1861
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,52,903,0.6832,0.6666,-0.0166
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,53,506,0.687,0.7948,0.1078
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,54,513,0.7095,0.7603,0.0508
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,55,580,0.6229,0.4985,-0.1244
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,56,358,0.6094,0.6463,0.0369
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,57,652,0.6087,0.6789,0.0701
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,58,510,0.5802,0.7572,0.177
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,59,512,0.6793,0.6926,0.0133
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,60,485,0.53,0.588,0.058
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,61,714,0.5667,0.6347,0.068
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,62,782,0.7938,0.5332,-0.2606
s2_TEMPORAL,tmoe_minlogit_sh1_s2_1e17,6,63,356,0.7781,0.8173,0.0392
s2_FULL,v16k_sweep_s2_1e17,2,0,647,0.9228,0.5422,-0.3805
s2_FULL,v16k_sweep_s2_1e17,2,1,795,0.8731,0.52,-0.3532
s2_FULL,v16k_sweep_s2_1e17,2,2,614,0.7404,0.4991,-0.2413
s2_FULL,v16k_sweep_s2_1e17,2,3,706,0.907,0.5216,-0.3854
s2_FULL,v16k_sweep_s2_1e17,2,4,645,0.8246,0.5417,-0.2829
s2_FULL,v16k_sweep_s2_1e17,2,5,487,0.7813,0.5238,-0.2575
s2_FULL,v16k_sweep_s2_1e17,2,6,829,0.7122,0.5988,-0.1134
s2_FULL,v16k_sweep_s2_1e17,2,7,745,0.8992,0.5419,-0.3573
s2_FULL,v16k_sweep_s2_1e17,2,8,786,0.8388,0.5745,-0.2643
s2_FULL,v16k_sweep_s2_1e17,2,9,722,0.7862,0.4834,-0.3027
s2_FULL,v16k_sweep_s2_1e17,2,10,698,0.8699,0.5705,-0.2994
s2_FULL,v16k_sweep_s2_1e17,2,11,805,0.9314,0.5288,-0.4025
s2_FULL,v16k_sweep_s2_1e17,2,12,647,0.7297,0.5854,-0.1442
s2_FULL,v16k_sweep_s2_1e17,2,13,698,0.7916,0.5847,-0.2069
s2_FULL,v16k_sweep_s2_1e17,2,14,739,0.9558,0.5397,-0.4161
s2_FULL,v16k_sweep_s2_1e17,2,15,806,0.9468,0.5284,-0.4184
s2_FULL,v16k_sweep_s2_1e17,2,16,776,0.8522,0.5575,-0.2947
s2_FULL,v16k_sweep_s2_1e17,2,17,655,0.7072,0.6259,-0.0814
s2_FULL,v16k_sweep_s2_1e17,2,18,720,0.9154,0.489,-0.4264
s2_FULL,v16k_sweep_s2_1e17,2,19,714,0.7846,0.6033,-0.1813
s2_FULL,v16k_sweep_s2_1e17,2,20,651,0.958,0.526,-0.432
s2_FULL,v16k_sweep_s2_1e17,2,21,954,0.8647,0.564,-0.3007
s2_FULL,v16k_sweep_s2_1e17,2,22,691,0.7918,0.5657,-0.2261
s2_FULL,v16k_sweep_s2_1e17,2,23,820,0.8708,0.5073,-0.3635
s2_FULL,v16k_sweep_s2_1e17,2,24,734,0.8707,0.5138,-0.3569
s2_FULL,v16k_sweep_s2_1e17,2,25,686,0.8053,0.4956,-0.3098
s2_FULL,v16k_sweep_s2_1e17,2,26,745,0.8114,0.5112,-0.3003
s2_FULL,v16k_sweep_s2_1e17,2,27,722,0.8545,0.5831,-0.2714
s2_FULL,v16k_sweep_s2_1e17,2,28,702,0.7521,0.5414,-0.2106
s2_FULL,v16k_sweep_s2_1e17,2,29,911,0.8156,0.5372,-0.2784
s2_FULL,v16k_sweep_s2_1e17,2,30,800,0.841,0.5246,-0.3164
s2_FULL,v16k_sweep_s2_1e17,2,31,754,0.791,0.5107,-0.2804
s2_FULL,v16k_sweep_s2_1e17,2,32,700,0.8194,0.5417,-0.2778
s2_FULL,v16k_sweep_s2_1e17,2,33,680,0.7397,0.5794,-0.1603
s2_FULL,v16k_sweep_s2_1e17,2,34,917,0.7572,0.61,-0.1472
s2_FULL,v16k_sweep_s2_1e17,2,35,1153,0.6681,0.7367,0.0686
s2_FULL,v16k_sweep_s2_1e17,2,36,759,0.8659,0.5407,-0.3252
s2_FULL,v16k_sweep_s2_1e17,2,37,739,0.7299,0.5171,-0.2128
s2_FULL,v16k_sweep_s2_1e17,2,38,717,0.8407,0.5366,-0.3041
s2_FULL,v16k_sweep_s2_1e17,2,39,746,0.8622,0.4968,-0.3654
s2_FULL,v16k_sweep_s2_1e17,2,40,786,0.9035,0.5751,-0.3284
s2_FULL,v16k_sweep_s2_1e17,2,41,719,0.8219,0.5188,-0.3031
s2_FULL,v16k_sweep_s2_1e17,2,42,635,0.8231,0.5458,-0.2773
s2_FULL,v16k_sweep_s2_1e17,2,43,655,0.7958,0.5047,-0.2911
s2_FULL,v16k_sweep_s2_1e17,2,44,714,0.9214,0.5487,-0.3727
s2_FULL,v16k_sweep_s2_1e17,2,45,630,0.8435,0.5667,-0.2768
s2_FULL,v16k_sweep_s2_1e17,2,46,981,0.8361,0.5526,-0.2835
s2_FULL,v16k_sweep_s2_1e17,2,47,526,0.7452,0.5336,-0.2116
s2_FULL,v16k_sweep_s2_1e17,2,48,769,0.8799,0.4654,-0.4145
s2_FULL,v16k_sweep_s2_1e17,2,49,843,0.8353,0.5044,-0.3308
s2_FULL,v16k_sweep_s2_1e17,2,50,668,0.7066,0.5498,-0.1568
s2_FULL,v16k_sweep_s2_1e17,2,51,799,0.7086,0.5465,-0.1621
s2_FULL,v16k_sweep_s2_1e17,2,52,823,0.8652,0.512,-0.3532
s2_FULL,v16k_sweep_s2_1e17,2,53,760,0.9173,0.4972,-0.4201
s2_FULL,v16k_sweep_s2_1e17,2,54,626,0.7809,0.5721,-0.2089
s2_FULL,v16k_sweep_s2_1e17,2,55,678,0.9795,0.5112,-0.4683
s2_FULL,v16k_sweep_s2_1e17,2,56,593,0.7596,0.5226,-0.2369
s2_FULL,v16k_sweep_s2_1e17,2,57,784,0.8809,0.5563,-0.3246
s2_FULL,v16k_sweep_s2_1e17,2,58,783,0.7746,0.6232,-0.1514
s2_FULL,v16k_sweep_s2_1e17,2,59,910,0.8899,0.5123,-0.3775
s2_FULL,v16k_sweep_s2_1e17,2,60,671,0.7989,0.554,-0.245
s2_FULL,v16k_sweep_s2_1e17,2,61,697,0.7563,0.5656,-0.1907
s2_FULL,v16k_sweep_s2_1e17,2,62,702,0.9811,0.5517,-0.4294
s2_FULL,v16k_sweep_s2_1e17,2,63,665,0.8588,0.5972,-0.2615
s2_FULL,v16k_sweep_s2_1e17,3,0,939,0.7547,0.5554,-0.1992
s2_FULL,v16k_sweep_s2_1e17,3,1,706,0.9539,0.5254,-0.4286
s2_FULL,v16k_sweep_s2_1e17,3,2,666,0.8424,0.6086,-0.2338
s2_FULL,v16k_sweep_s2_1e17,3,3,777,0.7843,0.5879,-0.1964
s2_FULL,v16k_sweep_s2_1e17,3,4,763,0.9458,0.4597,-0.4861
s2_FULL,v16k_sweep_s2_1e17,3,5,678,0.8316,0.5109,-0.3207
s2_FULL,v16k_sweep_s2_1e17,3,6,644,0.7306,0.506,-0.2246
s2_FULL,v16k_sweep_s2_1e17,3,7,720,0.8441,0.5387,-0.3054
s2_FULL,v16k_sweep_s2_1e17,3,8,1025,0.7711,0.5875,-0.1836
s2_FULL,v16k_sweep_s2_1e17,3,9,658,0.9457,0.597,-0.3488
s2_FULL,v16k_sweep_s2_1e17,3,10,817,0.854,0.5294,-0.3246
s2_FULL,v16k_sweep_s2_1e17,3,11,763,0.9001,0.5135,-0.3865
s2_FULL,v16k_sweep_s2_1e17,3,12,673,0.7602,0.4884,-0.2718
s2_FULL,v16k_sweep_s2_1e17,3,13,668,0.8404,0.5325,-0.3079
s2_FULL,v16k_sweep_s2_1e17,3,14,748,0.9239,0.5462,-0.3777
s2_FULL,v16k_sweep_s2_1e17,3,15,777,0.9492,0.4871,-0.4621
s2_FULL,v16k_sweep_s2_1e17,3,16,767,0.8023,0.5339,-0.2684
s2_FULL,v16k_sweep_s2_1e17,3,17,755,0.8931,0.5153,-0.3778
s2_FULL,v16k_sweep_s2_1e17,3,18,804,0.8065,0.5089,-0.2976
s2_FULL,v16k_sweep_s2_1e17,3,19,641,0.7492,0.5837,-0.1655
s2_FULL,v16k_sweep_s2_1e17,3,20,814,0.9171,0.5115,-0.4056
s2_FULL,v16k_sweep_s2_1e17,3,21,670,0.8557,0.4951,-0.3606
s2_FULL,v16k_sweep_s2_1e17,3,22,802,0.7826,0.4829,-0.2997
s2_FULL,v16k_sweep_s2_1e17,3,23,970,0.8499,0.5697,-0.2802
s2_FULL,v16k_sweep_s2_1e17,3,24,606,0.7937,0.6086,-0.1851
s2_FULL,v16k_sweep_s2_1e17,3,25,658,0.8789,0.5272,-0.3517
s2_FULL,v16k_sweep_s2_1e17,3,26,974,0.7219,0.6153,-0.1065
s2_FULL,v16k_sweep_s2_1e17,3,27,719,0.8116,0.5852,-0.2264
s2_FULL,v16k_sweep_s2_1e17,3,28,636,0.8807,0.4895,-0.3912
s2_FULL,v16k_sweep_s2_1e17,3,29,604,0.8132,0.5728,-0.2404
s2_FULL,v16k_sweep_s2_1e17,3,30,753,0.7087,0.5817,-0.127
s2_FULL,v16k_sweep_s2_1e17,3,31,758,0.7657,0.5059,-0.2597
s2_FULL,v16k_sweep_s2_1e17,3,32,654,0.7563,0.477,-0.2793
s2_FULL,v16k_sweep_s2_1e17,3,33,887,0.9374,0.4996,-0.4379
s2_FULL,v16k_sweep_s2_1e17,3,34,763,0.9133,0.5177,-0.3956
s2_FULL,v16k_sweep_s2_1e17,3,35,712,0.8469,0.6408,-0.2061
s2_FULL,v16k_sweep_s2_1e17,3,36,714,0.8187,0.4759,-0.3428
s2_FULL,v16k_sweep_s2_1e17,3,37,749,0.8196,0.5483,-0.2714
s2_FULL,v16k_sweep_s2_1e17,3,38,718,0.8296,0.5379,-0.2917
s2_FULL,v16k_sweep_s2_1e17,3,39,951,0.7305,0.4861,-0.2444
s2_FULL,v16k_sweep_s2_1e17,3,40,877,0.8712,0.5918,-0.2794
s2_FULL,v16k_sweep_s2_1e17,3,41,648,0.8282,0.5386,-0.2896
s2_FULL,v16k_sweep_s2_1e17,3,42,800,0.9339,0.5172,-0.4168
s2_FULL,v16k_sweep_s2_1e17,3,43,728,0.878,0.5009,-0.3771
s2_FULL,v16k_sweep_s2_1e17,3,44,689,0.9712,0.4882,-0.483
s2_FULL,v16k_sweep_s2_1e17,3,45,769,0.7864,0.5756,-0.2107
s2_FULL,v16k_sweep_s2_1e17,3,46,729,0.8483,0.5654,-0.2828
s2_FULL,v16k_sweep_s2_1e17,3,47,826,0.9376,0.4754,-0.4621
s2_FULL,v16k_sweep_s2_1e17,3,48,806,0.8838,0.5091,-0.3747
s2_FULL,v16k_sweep_s2_1e17,3,49,802,0.8645,0.5105,-0.354
s2_FULL,v16k_sweep_s2_1e17,3,50,740,0.8959,0.4651,-0.4308
s2_FULL,v16k_sweep_s2_1e17,3,51,703,0.7175,0.5137,-0.2038
s2_FULL,v16k_sweep_s2_1e17,3,52,645,0.8045,0.5612,-0.2434
s2_FULL,v16k_sweep_s2_1e17,3,53,598,0.8316,0.5174,-0.3142
s2_FULL,v16k_sweep_s2_1e17,3,54,649,0.8721,0.5165,-0.3556
s2_FULL,v16k_sweep_s2_1e17,3,55,575,0.7531,0.4851,-0.268
s2_FULL,v16k_sweep_s2_1e17,3,56,714,0.9359,0.5615,-0.3744
s2_FULL,v16k_sweep_s2_1e17,3,57,712,0.7753,0.4876,-0.2877
s2_FULL,v16k_sweep_s2_1e17,3,58,794,0.844,0.5376,-0.3064
s2_FULL,v16k_sweep_s2_1e17,3,59,755,0.8356,0.5367,-0.2989
s2_FULL,v16k_sweep_s2_1e17,3,60,538,0.8501,0.5325,-0.3176
s2_FULL,v16k_sweep_s2_1e17,3,61,682,0.8607,0.5117,-0.349
s2_FULL,v16k_sweep_s2_1e17,3,62,738,0.6956,0.5626,-0.1331
s2_FULL,v16k_sweep_s2_1e17,3,63,614,0.8222,0.5164,-0.3058
s2_FULL,v16k_sweep_s2_1e17,4,0,669,0.7289,0.5157,-0.2132
s2_FULL,v16k_sweep_s2_1e17,4,1,810,0.7937,0.5843,-0.2093
s2_FULL,v16k_sweep_s2_1e17,4,2,711,0.786,0.6565,-0.1295
s2_FULL,v16k_sweep_s2_1e17,4,3,816,0.961,0.5033,-0.4577
s2_FULL,v16k_sweep_s2_1e17,4,4,704,0.7708,0.5357,-0.2352
s2_FULL,v16k_sweep_s2_1e17,4,5,996,0.9124,0.5221,-0.3903
s2_FULL,v16k_sweep_s2_1e17,4,6,831,0.8119,0.51,-0.302
s2_FULL,v16k_sweep_s2_1e17,4,7,576,0.6965,0.5048,-0.1917
s2_FULL,v16k_sweep_s2_1e17,4,8,780,0.8689,0.5553,-0.3136
s2_FULL,v16k_sweep_s2_1e17,4,9,777,0.9375,0.5324,-0.4051
s2_FULL,v16k_sweep_s2_1e17,4,10,682,0.7254,0.5097,-0.2157
s2_FULL,v16k_sweep_s2_1e17,4,11,704,0.8292,0.4996,-0.3296
s2_FULL,v16k_sweep_s2_1e17,4,12,745,0.7569,0.5277,-0.2292
s2_FULL,v16k_sweep_s2_1e17,4,13,766,0.819,0.5279,-0.2911
s2_FULL,v16k_sweep_s2_1e17,4,14,726,0.8897,0.5404,-0.3493
s2_FULL,v16k_sweep_s2_1e17,4,15,640,0.7063,0.5218,-0.1845
s2_FULL,v16k_sweep_s2_1e17,4,16,725,0.7882,0.5508,-0.2374
s2_FULL,v16k_sweep_s2_1e17,4,17,769,0.8174,0.5732,-0.2442
s2_FULL,v16k_sweep_s2_1e17,4,18,728,0.7185,0.502,-0.2166
s2_FULL,v16k_sweep_s2_1e17,4,19,604,0.6904,0.5503,-0.1401
s2_FULL,v16k_sweep_s2_1e17,4,20,711,0.7443,0.508,-0.2363
s2_FULL,v16k_sweep_s2_1e17,4,21,747,0.9162,0.5019,-0.4143
s2_FULL,v16k_sweep_s2_1e17,4,22,798,0.973,0.5215,-0.4514
s2_FULL,v16k_sweep_s2_1e17,4,23,813,0.7315,0.6554,-0.0761
s2_FULL,v16k_sweep_s2_1e17,4,24,745,0.7755,0.4951,-0.2804
s2_FULL,v16k_sweep_s2_1e17,4,25,711,0.8669,0.5115,-0.3554
s2_FULL,v16k_sweep_s2_1e17,4,26,743,0.8742,0.5314,-0.3429
s2_FULL,v16k_sweep_s2_1e17,4,27,636,0.764,0.5209,-0.2431
s2_FULL,v16k_sweep_s2_1e17,4,28,611,0.7424,0.5243,-0.2181
s2_FULL,v16k_sweep_s2_1e17,4,29,669,0.7223,0.5564,-0.1659
s2_FULL,v16k_sweep_s2_1e17,4,30,755,0.8321,0.4987,-0.3333
s2_FULL,v16k_sweep_s2_1e17,4,31,719,0.7133,0.5956,-0.1176
s2_FULL,v16k_sweep_s2_1e17,4,32,714,0.8446,0.5666,-0.2779
s2_FULL,v16k_sweep_s2_1e17,4,33,768,0.7155,0.5118,-0.2037
s2_FULL,v16k_sweep_s2_1e17,4,34,816,0.841,0.5095,-0.3314
s2_FULL,v16k_sweep_s2_1e17,4,35,823,0.9188,0.5083,-0.4106
s2_FULL,v16k_sweep_s2_1e17,4,36,889,0.8812,0.4967,-0.3845
s2_FULL,v16k_sweep_s2_1e17,4,37,739,0.8829,0.5357,-0.3472
s2_FULL,v16k_sweep_s2_1e17,4,38,872,0.8534,0.5212,-0.3322
s2_FULL,v16k_sweep_s2_1e17,4,39,775,0.7364,0.5132,-0.2232
s2_FULL,v16k_sweep_s2_1e17,4,40,622,0.7991,0.5228,-0.2763
s2_FULL,v16k_sweep_s2_1e17,4,41,824,0.8656,0.4955,-0.37
s2_FULL,v16k_sweep_s2_1e17,4,42,677,0.8119,0.4891,-0.3227
s2_FULL,v16k_sweep_s2_1e17,4,43,833,0.8877,0.5014,-0.3862
s2_FULL,v16k_sweep_s2_1e17,4,44,754,0.7567,0.5102,-0.2465
s2_FULL,v16k_sweep_s2_1e17,4,45,754,0.8284,0.5216,-0.3069
s2_FULL,v16k_sweep_s2_1e17,4,46,731,0.9568,0.5577,-0.3991
s2_FULL,v16k_sweep_s2_1e17,4,47,760,0.854,0.5027,-0.3513
s2_FULL,v16k_sweep_s2_1e17,4,48,810,0.8768,0.5189,-0.3579
s2_FULL,v16k_sweep_s2_1e17,4,49,709,0.9557,0.5102,-0.4455
s2_FULL,v16k_sweep_s2_1e17,4,50,626,0.8048,0.572,-0.2327
s2_FULL,v16k_sweep_s2_1e17,4,51,817,0.7756,0.5437,-0.2319
s2_FULL,v16k_sweep_s2_1e17,4,52,743,0.8424,0.5703,-0.2721
s2_FULL,v16k_sweep_s2_1e17,4,53,685,0.8065,0.5335,-0.273
s2_FULL,v16k_sweep_s2_1e17,4,54,704,0.809,0.5491,-0.2598
s2_FULL,v16k_sweep_s2_1e17,4,55,779,0.6668,0.5197,-0.1471
s2_FULL,v16k_sweep_s2_1e17,4,56,793,0.8905,0.5603,-0.3302
s2_FULL,v16k_sweep_s2_1e17,4,57,694,0.766,0.6292,-0.1368
s2_FULL,v16k_sweep_s2_1e17,4,58,659,0.6742,0.4835,-0.1907
s2_FULL,v16k_sweep_s2_1e17,4,59,706,0.7687,0.5199,-0.2488
s2_FULL,v16k_sweep_s2_1e17,4,60,617,0.7827,0.491,-0.2917
s2_FULL,v16k_sweep_s2_1e17,4,61,696,0.7918,0.528,-0.2638
s2_FULL,v16k_sweep_s2_1e17,4,62,724,0.9358,0.5343,-0.4015
s2_FULL,v16k_sweep_s2_1e17,4,63,702,0.8948,0.5112,-0.3836
s2_FULL,v16k_sweep_s2_1e17,5,0,558,0.7686,0.4661,-0.3025
s2_FULL,v16k_sweep_s2_1e17,5,1,568,0.8852,0.5024,-0.3828
s2_FULL,v16k_sweep_s2_1e17,5,2,666,0.7341,0.5515,-0.1825
s2_FULL,v16k_sweep_s2_1e17,5,3,700,0.9667,0.4779,-0.4887
s2_FULL,v16k_sweep_s2_1e17,5,4,593,0.7583,0.5598,-0.1985
s2_FULL,v16k_sweep_s2_1e17,5,5,709,0.972,0.5232,-0.4488
s2_FULL,v16k_sweep_s2_1e17,5,6,767,0.9083,0.5524,-0.356
s2_FULL,v16k_sweep_s2_1e17,5,7,759,0.9526,0.5022,-0.4504
s2_FULL,v16k_sweep_s2_1e17,5,8,724,0.8414,0.5234,-0.318
s2_FULL,v16k_sweep_s2_1e17,5,9,677,0.7203,0.58,-0.1403
s2_FULL,v16k_sweep_s2_1e17,5,10,869,0.8581,0.5108,-0.3473
s2_FULL,v16k_sweep_s2_1e17,5,11,670,0.8562,0.5224,-0.3338
s2_FULL,v16k_sweep_s2_1e17,5,12,694,0.8724,0.5682,-0.3042
s2_FULL,v16k_sweep_s2_1e17,5,13,650,0.9214,0.5076,-0.4138
s2_FULL,v16k_sweep_s2_1e17,5,14,769,0.8744,0.4728,-0.4016
s2_FULL,v16k_sweep_s2_1e17,5,15,732,0.8026,0.5305,-0.2721
s2_FULL,v16k_sweep_s2_1e17,5,16,940,0.7115,0.6141,-0.0974
s2_FULL,v16k_sweep_s2_1e17,5,17,722,0.8994,0.5798,-0.3197
s2_FULL,v16k_sweep_s2_1e17,5,18,769,0.9647,0.4727,-0.4921
s2_FULL,v16k_sweep_s2_1e17,5,19,742,0.8223,0.5395,-0.2829
s2_FULL,v16k_sweep_s2_1e17,5,20,752,0.7628,0.5642,-0.1986
s2_FULL,v16k_sweep_s2_1e17,5,21,658,0.9081,0.5009,-0.4072
s2_FULL,v16k_sweep_s2_1e17,5,22,715,0.9555,0.5578,-0.3977
s2_FULL,v16k_sweep_s2_1e17,5,23,896,0.8693,0.5186,-0.3508
s2_FULL,v16k_sweep_s2_1e17,5,24,681,0.878,0.533,-0.345
s2_FULL,v16k_sweep_s2_1e17,5,25,627,0.9107,0.5513,-0.3594
s2_FULL,v16k_sweep_s2_1e17,5,26,787,0.9567,0.5554,-0.4013
s2_FULL,v16k_sweep_s2_1e17,5,27,736,0.8705,0.4936,-0.3769
s2_FULL,v16k_sweep_s2_1e17,5,28,699,0.9216,0.5658,-0.3558
s2_FULL,v16k_sweep_s2_1e17,5,29,806,0.8005,0.512,-0.2885
s2_FULL,v16k_sweep_s2_1e17,5,30,694,0.8479,0.5091,-0.3388
s2_FULL,v16k_sweep_s2_1e17,5,31,815,0.9393,0.5092,-0.4301
s2_FULL,v16k_sweep_s2_1e17,5,32,726,0.9204,0.5566,-0.3638
s2_FULL,v16k_sweep_s2_1e17,5,33,716,0.8997,0.5872,-0.3124
s2_FULL,v16k_sweep_s2_1e17,5,34,672,0.9873,0.503,-0.4844
s2_FULL,v16k_sweep_s2_1e17,5,35,742,0.8474,0.5733,-0.2741
s2_FULL,v16k_sweep_s2_1e17,5,36,816,0.7357,0.4984,-0.2373
s2_FULL,v16k_sweep_s2_1e17,5,37,676,0.7558,0.5137,-0.2421
s2_FULL,v16k_sweep_s2_1e17,5,38,765,0.746,0.5204,-0.2256
s2_FULL,v16k_sweep_s2_1e17,5,39,786,0.754,0.5861,-0.1679
s2_FULL,v16k_sweep_s2_1e17,5,40,986,0.8823,0.487,-0.3953
s2_FULL,v16k_sweep_s2_1e17,5,41,768,0.8501,0.4957,-0.3545
s2_FULL,v16k_sweep_s2_1e17,5,42,732,0.9367,0.556,-0.3807
s2_FULL,v16k_sweep_s2_1e17,5,43,712,0.9693,0.4893,-0.48
s2_FULL,v16k_sweep_s2_1e17,5,44,754,0.8873,0.5573,-0.3301
s2_FULL,v16k_sweep_s2_1e17,5,45,892,0.894,0.4948,-0.3992
s2_FULL,v16k_sweep_s2_1e17,5,46,802,0.793,0.5547,-0.2382
s2_FULL,v16k_sweep_s2_1e17,5,47,668,0.8205,0.5729,-0.2476
s2_FULL,v16k_sweep_s2_1e17,5,48,745,0.7808,0.5416,-0.2393
s2_FULL,v16k_sweep_s2_1e17,5,49,981,0.9064,0.5037,-0.4028
s2_FULL,v16k_sweep_s2_1e17,5,50,573,0.8326,0.4907,-0.3419
