cell,layer,expert,residency_share,selectivity_PRfrac,gate_when_selected,dist_to_centroid
LG1_momr_s2,2,62,0.08349,0.93731,0.00721,0.87577
LG1_momr_s2,2,63,0.07521,0.1526,0.01799,0.90689
LG1_momr_s2,2,64,0.08347,0.58398,0.00988,0.89302
LG1_momr_s2,2,65,0.14548,0.88564,0.00676,0.86479
LG1_momr_s2,2,66,0.08659,0.29624,0.01205,0.89143
LG1_momr_s2,2,67,0.11595,0.70819,0.00974,0.89027
LG1_momr_s2,2,68,0.11227,0.81363,0.00702,0.88529
LG1_momr_s2,2,69,0.12956,0.5258,0.00741,0.86772
LG1_momr_s2,2,70,0.05048,0.95744,0.007,0.86353
LG1_momr_s2,2,71,0.11192,0.7251,0.00705,0.8863
LG1_momr_s2,2,72,0.07576,0.95972,0.00738,0.88109
LG1_momr_s2,2,73,0.08229,0.83667,0.00622,0.91703
LG1_momr_s2,2,74,0.09295,0.12175,0.02246,0.90373
LG1_momr_s2,2,75,0.03801,0.95783,0.00754,0.8233
LG1_momr_s2,2,76,0.1769,0.87982,0.00635,0.87832
LG1_momr_s2,2,77,0.09108,0.8424,0.00774,0.84781
LG1_momr_s2,2,78,0.11598,0.80743,0.00659,0.862
LG1_momr_s2,2,79,0.09772,0.46147,0.0104,0.91389
LG1_momr_s2,2,80,0.06982,0.90412,0.00628,0.89882
LG1_momr_s2,2,81,0.09756,0.41138,0.00839,0.8793
LG1_momr_s2,2,82,0.10345,0.31592,0.01007,0.86734
LG1_momr_s2,2,83,0.10521,0.83701,0.0069,0.87623
LG1_momr_s2,2,84,0.06804,0.544,0.00981,0.85473
LG1_momr_s2,2,85,0.11469,0.94927,0.00689,0.8572
LG1_momr_s2,2,86,0.06508,0.1562,0.01794,0.86331
LG1_momr_s2,2,87,0.08807,0.58877,0.0081,0.85208
LG1_momr_s2,2,88,0.06948,0.34636,0.01301,0.87289
LG1_momr_s2,2,89,0.06599,0.93756,0.00682,0.86291
LG1_momr_s2,2,90,0.09911,0.13054,0.01702,0.83113
LG1_momr_s2,2,91,0.11449,0.79332,0.00636,0.85523
LG1_momr_s2,2,92,0.06763,0.36545,0.01178,0.82754
LG1_momr_s2,2,93,0.09142,0.55262,0.00823,0.84225
LG1_momr_s2,2,94,0.0871,0.93825,0.00686,0.91717
LG1_momr_s2,2,95,0.07564,0.95131,0.00741,0.84278
LG1_momr_s2,2,96,0.09035,0.96541,0.0076,0.89356
LG1_momr_s2,2,97,0.08935,0.48138,0.00985,0.90067
LG1_momr_s2,2,98,0.07048,0.91574,0.00698,0.87947
LG1_momr_s2,2,99,0.1179,0.441,0.00916,0.90674
LG1_momr_s2,2,100,0.10341,0.95128,0.00713,0.8649
LG1_momr_s2,2,101,0.0716,0.40177,0.01177,0.88086
LG1_momr_s2,2,102,0.06912,0.9647,0.00768,0.87272
LG1_momr_s2,2,103,0.11372,0.96019,0.00747,0.8479
LG1_momr_s2,2,104,0.10966,0.93967,0.0072,0.88501
LG1_momr_s2,2,105,0.07004,0.35246,0.01483,0.87512
LG1_momr_s2,2,106,0.14186,0.93263,0.00681,0.82992
LG1_momr_s2,2,107,0.11368,0.18455,0.01267,0.8848
LG1_momr_s2,2,108,0.08704,0.80518,0.00673,0.86665
LG1_momr_s2,2,109,0.07308,0.62448,0.00933,0.89162
LG1_momr_s2,2,110,0.10711,0.58347,0.00833,0.85821
LG1_momr_s2,2,111,0.12735,0.89197,0.00642,0.87557
LG1_momr_s2,2,112,0.08919,0.45143,0.00882,0.85044
LG1_momr_s2,2,113,0.09333,0.2641,0.0127,0.90069
LG1_momr_s2,2,114,0.11076,0.87368,0.00793,0.89574
LG1_momr_s2,2,115,0.10581,0.33028,0.00923,0.89461
LG1_momr_s2,2,116,0.07102,0.95326,0.00719,0.88907
LG1_momr_s2,2,117,0.07734,0.9551,0.00697,0.85738
LG1_momr_s2,2,118,0.03734,0.96474,0.00757,0.86808
LG1_momr_s2,2,119,0.09896,0.7135,0.00836,0.88968
LG1_momr_s2,2,120,0.09563,0.17089,0.01403,0.86844
LG1_momr_s2,2,121,0.10726,0.95524,0.00719,0.88197
LG1_momr_s2,2,122,0.10903,0.80149,0.00777,0.90336
LG1_momr_s2,2,123,0.08531,0.6769,0.00697,0.8781
LG1_momr_s2,2,124,0.08782,0.58774,0.0077,0.92649
LG1_momr_s2,2,125,0.10886,0.37566,0.00866,0.92038
LG1_momr_s2,2,126,0.07365,0.39312,0.01272,0.87439
LG1_momr_s2,2,127,0.06915,0.23118,0.01388,0.91028
LG1_momr_s2,2,128,0.1163,0.95199,0.00712,0.83838
LG1_momr_s2,2,129,0.07122,0.09708,0.01999,0.85319
LG1_momr_s2,2,130,0.07191,0.2061,0.01562,0.85327
LG1_momr_s2,2,131,0.08284,0.95503,0.00638,0.86622
LG1_momr_s2,2,132,0.07105,0.13752,0.02176,0.87871
LG1_momr_s2,2,133,0.02245,0.05921,0.04246,0.88904
LG1_momr_s2,2,134,0.02933,0.09759,0.03385,0.8596
LG1_momr_s2,2,135,0.08764,0.63795,0.00788,0.81377
LG1_momr_s2,2,136,0.09509,0.78446,0.0066,0.8403
LG1_momr_s2,2,137,0.1116,0.30857,0.01293,0.88678
LG1_momr_s2,2,138,0.13031,0.80885,0.00775,0.85875
LG1_momr_s2,2,139,0.07408,0.72594,0.007,0.85164
LG1_momr_s2,2,140,0.13167,0.74304,0.0079,0.88586
LG1_momr_s2,2,141,0.11137,0.76164,0.00658,0.8545
LG1_momr_s2,2,142,0.0771,0.91555,0.00653,0.89014
LG1_momr_s2,2,143,0.08095,0.86308,0.00612,0.88615
LG1_momr_s2,2,144,0.09802,0.78872,0.00871,0.84995
LG1_momr_s2,2,145,0.09431,0.55047,0.01027,0.83947
LG1_momr_s2,2,146,0.08417,0.16205,0.01614,0.84679
LG1_momr_s2,2,147,0.06766,0.91369,0.00669,0.84457
LG1_momr_s2,2,148,0.10452,0.43463,0.00898,0.87408
LG1_momr_s2,2,149,0.10104,0.13115,0.02012,0.87948
LG1_momr_s2,2,150,0.10815,0.50753,0.00813,0.88102
LG1_momr_s2,2,151,0.08665,0.17089,0.01671,0.85233
LG1_momr_s2,2,152,0.10226,0.2317,0.01435,0.86203
LG1_momr_s2,2,153,0.09176,0.46717,0.00846,0.85151
LG1_momr_s2,2,154,0.13586,0.88521,0.00612,0.86627
LG1_momr_s2,2,155,0.09428,0.42228,0.00959,0.88662
LG1_momr_s2,2,156,0.08894,0.11838,0.01687,0.89801
LG1_momr_s2,2,157,0.03043,0.21355,0.01665,0.84085
LG1_momr_s2,2,158,0.07119,0.26315,0.01351,0.88539
LG1_momr_s2,2,159,0.08075,0.20063,0.01699,0.87714
LG1_momr_s2,2,160,0.09728,0.83784,0.00645,0.89587
LG1_momr_s2,2,161,0.09915,0.84904,0.00829,0.84709
LG1_momr_s2,2,162,0.10045,0.72465,0.00869,0.89427
LG1_momr_s2,2,163,0.05542,0.95059,0.00705,0.90066
LG1_momr_s2,2,164,0.11156,0.84397,0.00667,0.86034
LG1_momr_s2,2,165,0.11644,0.71682,0.0049,0.87757
LG1_momr_s2,2,166,0.0294,0.03045,0.07714,0.8696
LG1_momr_s2,2,167,0.08105,0.18689,0.01693,0.83949
LG1_momr_s2,2,168,0.09766,0.70894,0.007,0.91818
LG1_momr_s2,2,169,0.13259,0.72365,0.0065,0.85208
LG1_momr_s2,2,170,0.10755,0.38117,0.0096,0.91149
LG1_momr_s2,2,171,0.11105,0.64823,0.00679,0.83732
LG1_momr_s2,2,172,0.13982,0.82221,0.00587,0.88375
LG1_momr_s2,2,173,0.07666,0.61791,0.00852,0.9122
LG1_momr_s2,2,174,0.08405,0.33123,0.01164,0.84952
LG1_momr_s2,2,175,0.10556,0.84341,0.00764,0.89149
LG1_momr_s2,2,176,0.10174,0.63109,0.0071,0.87244
LG1_momr_s2,2,177,0.06123,0.74858,0.00828,0.87854
LG1_momr_s2,2,178,0.08707,0.23988,0.016,0.87361
LG1_momr_s2,2,179,0.06374,0.12358,0.02271,0.87313
LG1_momr_s2,2,180,0.09413,0.95453,0.00744,0.86906
LG1_momr_s2,2,181,0.13401,0.80465,0.00857,0.92324
LG1_momr_s2,2,182,0.14278,0.9181,0.00576,0.85521
LG1_momr_s2,2,183,0.11584,0.86243,0.00765,0.86255
LG1_momr_s2,2,184,0.14323,0.91439,0.00677,0.83746
LG1_momr_s2,2,185,0.16873,0.86149,0.00613,0.89124
LG1_momr_s2,2,186,0.1301,0.77603,0.00687,0.90403
LG1_momr_s2,2,187,0.0836,0.28589,0.01277,0.88627
LG1_momr_s2,2,188,0.10283,0.18132,0.01437,0.89495
LG1_momr_s2,2,189,0.10366,0.71989,0.00754,0.87169
LG1_momr_s2,2,190,0.09031,0.21687,0.014,0.85236
LG1_momr_s2,2,191,0.11111,0.68949,0.00771,0.90407
LG1_momr_s2,3,0,0.09529,0.81747,0.00856,0.85638
LG1_momr_s2,3,1,0.12178,0.68986,0.00813,0.86472
LG1_momr_s2,3,2,0.12978,0.72231,0.00737,0.85929
LG1_momr_s2,3,3,0.0,0.96164,0.0,0.86292
LG1_momr_s2,3,4,0.11282,0.83583,0.00906,0.87284
LG1_momr_s2,3,5,0.08498,0.96004,0.00742,0.85091
LG1_momr_s2,3,6,0.1057,0.80986,0.00747,0.85075
LG1_momr_s2,3,7,0.07386,0.78056,0.00861,0.83264
LG1_momr_s2,3,8,0.0985,0.3966,0.01254,0.92991
LG1_momr_s2,3,9,0.05951,0.54694,0.01199,0.86712
LG1_momr_s2,3,10,0.07274,0.8404,0.00852,0.85151
LG1_momr_s2,3,11,0.09274,0.35351,0.01338,0.8834
LG1_momr_s2,3,12,0.09844,0.48587,0.01098,0.86948
LG1_momr_s2,3,13,0.08482,0.7473,0.00831,0.86686
LG1_momr_s2,3,14,0.11275,0.48078,0.01035,0.89604
LG1_momr_s2,3,15,0.0578,0.47617,0.01125,0.85061
LG1_momr_s2,3,16,0.13406,0.92619,0.00687,0.91968
LG1_momr_s2,3,17,0.06826,0.32354,0.01518,0.88145
LG1_momr_s2,3,18,0.10658,0.39262,0.01278,0.84526
LG1_momr_s2,3,19,0.14062,0.87906,0.00864,0.89346
LG1_momr_s2,3,20,0.10317,0.53532,0.00969,0.90577
LG1_momr_s2,3,21,0.1209,0.87307,0.00717,0.89374
LG1_momr_s2,3,22,0.06986,0.89897,0.0075,0.89595
LG1_momr_s2,3,23,0.12389,0.85916,0.00774,0.87668
LG1_momr_s2,3,24,0.06203,0.466,0.01155,0.9067
LG1_momr_s2,3,25,0.08921,0.95603,0.00718,0.86867
LG1_momr_s2,3,26,0.10236,0.89056,0.00726,0.88033
LG1_momr_s2,3,27,0.12154,0.8792,0.00786,0.86963
LG1_momr_s2,3,28,0.08061,0.5767,0.00959,0.85229
LG1_momr_s2,3,29,0.10979,0.58558,0.00933,0.87358
LG1_momr_s2,3,30,0.08485,0.6936,0.0096,0.86755
LG1_momr_s2,3,31,0.08121,0.69225,0.01006,0.89634
LG1_momr_s2,3,32,0.10579,0.41611,0.01289,0.89253
LG1_momr_s2,3,33,0.10177,0.58496,0.00958,0.86078
LG1_momr_s2,3,34,0.07798,0.52291,0.0097,0.84034
LG1_momr_s2,3,35,0.19212,0.89518,0.00777,0.8989
LG1_momr_s2,3,36,0.10426,0.54486,0.01076,0.82551
LG1_momr_s2,3,37,0.11607,0.71497,0.00803,0.86704
LG1_momr_s2,3,38,0.08939,0.82939,0.00811,0.89565
LG1_momr_s2,3,39,0.1395,0.81473,0.00773,0.84844
LG1_momr_s2,3,40,0.10976,0.31109,0.01374,0.90116
LG1_momr_s2,3,41,0.0697,0.20427,0.01784,0.8745
LG1_momr_s2,3,42,0.049,0.65971,0.00999,0.87186
LG1_momr_s2,3,43,0.06425,0.42677,0.01115,0.88397
LG1_momr_s2,3,44,0.09,0.75401,0.00856,0.84173
LG1_momr_s2,3,45,0.10478,0.30305,0.0123,0.85084
LG1_momr_s2,3,46,0.09723,0.63458,0.00834,0.90118
LG1_momr_s2,3,47,0.06742,0.27662,0.01715,0.8783
LG1_momr_s2,3,48,0.13881,0.91904,0.00721,0.88425
LG1_momr_s2,3,49,0.1052,0.94545,0.00713,0.86633
LG1_momr_s2,3,50,0.12072,0.84436,0.00773,0.93169
LG1_momr_s2,3,51,0.02904,0.13,0.02696,0.89071
LG1_momr_s2,3,52,0.12167,0.65094,0.00784,0.86505
LG1_momr_s2,3,53,0.11662,0.93294,0.00749,0.85856
LG1_momr_s2,3,54,0.08552,0.4492,0.0111,0.84943
LG1_momr_s2,3,55,0.13634,0.7843,0.00691,0.86029
LG1_momr_s2,3,56,0.09618,0.79629,0.00822,0.84756
LG1_momr_s2,3,57,0.0839,0.41929,0.01074,0.87875
LG1_momr_s2,3,58,0.08177,0.54371,0.01155,0.86046
LG1_momr_s2,3,59,0.08068,0.79763,0.00997,0.9058
LG1_momr_s2,3,60,0.09031,0.92384,0.00777,0.85611
LG1_momr_s2,3,61,0.09374,0.61793,0.00912,0.88092
LG1_momr_s2,3,62,0.10422,0.80122,0.00733,0.89656
LG1_momr_s2,3,63,0.11023,0.91333,0.00749,0.88106
LG1_momr_s2,3,64,0.07311,0.95342,0.00699,0.85792
LG1_momr_s2,3,65,0.05426,0.35253,0.01436,0.91811
LG1_momr_s2,3,66,0.08631,0.79178,0.00897,0.88658
LG1_momr_s2,3,67,0.08393,0.75971,0.0091,0.87086
LG1_momr_s2,3,68,0.15529,0.88074,0.00813,0.87978
LG1_momr_s2,3,69,0.11072,0.33914,0.01426,0.86989
LG1_momr_s2,3,70,0.09007,0.67358,0.00839,0.90645
LG1_momr_s2,3,71,0.12785,0.39174,0.01162,0.89971
LG1_momr_s2,3,72,0.08893,0.52296,0.01081,0.90938
LG1_momr_s2,3,73,0.13505,0.95213,0.00735,0.88173
LG1_momr_s2,3,74,0.0944,0.75237,0.00834,0.85882
LG1_momr_s2,3,75,0.03075,0.18794,0.02286,0.88449
LG1_momr_s2,3,76,0.12077,0.86209,0.00723,0.89997
LG1_momr_s2,3,77,0.10227,0.52229,0.00975,0.81367
LG1_momr_s2,3,78,0.11537,0.5449,0.00891,0.87046
LG1_momr_s2,3,79,0.12264,0.93152,0.00702,0.85767
LG1_momr_s2,3,80,0.10466,0.66349,0.0088,0.86962
LG1_momr_s2,3,81,0.06336,0.8224,0.00849,0.87227
LG1_momr_s2,3,82,0.05185,0.25005,0.01541,0.86146
LG1_momr_s2,3,83,0.09161,0.88402,0.00755,0.85054
LG1_momr_s2,3,84,0.04111,0.15268,0.02011,0.87838
LG1_momr_s2,3,85,0.10265,0.55703,0.01155,0.86048
LG1_momr_s2,3,86,0.08655,0.51985,0.00987,0.91068
LG1_momr_s2,3,87,0.09389,0.67181,0.00893,0.82013
LG1_momr_s2,3,88,0.08981,0.46414,0.01205,0.85671
LG1_momr_s2,3,89,0.10352,0.55091,0.00936,0.85304
LG1_momr_s2,3,90,0.04197,0.1457,0.02337,0.85159
LG1_momr_s2,3,91,0.08907,0.27224,0.01627,0.88826
LG1_momr_s2,3,92,0.05222,0.63295,0.0087,0.87539
LG1_momr_s2,3,93,0.07873,0.71009,0.00837,0.85731
LG1_momr_s2,3,94,0.09752,0.95991,0.00737,0.83062
LG1_momr_s2,3,95,0.03761,0.18579,0.01997,0.87192
LG1_momr_s2,3,96,0.12843,0.92922,0.00713,0.89313
LG1_momr_s2,3,97,0.1143,0.55692,0.00965,0.85339
LG1_momr_s2,3,98,0.12341,0.77266,0.00759,0.91878
LG1_momr_s2,3,99,0.09003,0.61797,0.01043,0.8685
LG1_momr_s2,3,100,0.0909,0.2708,0.0144,0.86034
LG1_momr_s2,3,101,0.10256,0.83662,0.00734,0.85487
LG1_momr_s2,3,102,0.11647,0.82256,0.00771,0.86175
LG1_momr_s2,3,103,0.08023,0.37032,0.01306,0.8568
LG1_momr_s2,3,104,0.11623,0.44435,0.0103,0.90846
LG1_momr_s2,3,105,0.05723,0.12864,0.02386,0.87298
LG1_momr_s2,3,106,0.04955,0.56746,0.01205,0.86464
LG1_momr_s2,3,107,0.07689,0.74558,0.01004,0.85744
LG1_momr_s2,3,108,0.08239,0.57426,0.01023,0.85396
LG1_momr_s2,3,109,0.11909,0.90967,0.00732,0.88212
LG1_momr_s2,3,110,0.09052,0.42669,0.01035,0.86201
LG1_momr_s2,3,111,0.07037,0.65866,0.00935,0.89817
LG1_momr_s2,3,112,0.10414,0.46128,0.01012,0.89816
LG1_momr_s2,3,113,0.08125,0.3204,0.01541,0.90199
LG1_momr_s2,3,114,0.12659,0.92493,0.00769,0.8864
LG1_momr_s2,3,115,0.11209,0.80979,0.0079,0.90695
LG1_momr_s2,3,116,0.09319,0.6766,0.00939,0.8838
LG1_momr_s2,3,117,0.08849,0.65884,0.01048,0.88375
LG1_momr_s2,3,118,0.07572,0.73613,0.00984,0.85976
LG1_momr_s2,3,119,0.07534,0.47203,0.01078,0.91054
LG1_momr_s2,3,120,0.09975,0.66909,0.01045,0.90046
LG1_momr_s2,3,121,0.10446,0.87035,0.0075,0.87693
LG1_momr_s2,3,122,0.1031,0.837,0.00713,0.88176
LG1_momr_s2,3,123,0.09875,0.60863,0.00849,0.85754
LG1_momr_s2,3,124,0.11579,0.90059,0.00725,0.88597
LG1_momr_s2,3,125,0.1201,0.75122,0.00942,0.86465
LG1_momr_s2,3,126,0.08147,0.74525,0.00862,0.93636
LG1_momr_s2,3,127,0.09992,0.83932,0.00805,0.83618
LG1_momr_s2,3,128,0.04325,0.52005,0.01173,0.87231
LG1_momr_s2,3,129,0.1021,0.7688,0.00854,0.89229
LG1_momr_s2,3,130,0.08843,0.7627,0.00892,0.86304
LG1_momr_s2,3,131,0.08566,0.33407,0.01428,0.89455
LG1_momr_s2,3,132,0.07058,0.77789,0.00818,0.8595
LG1_momr_s2,3,133,0.1064,0.53669,0.00937,0.88648
LG1_momr_s2,3,134,0.09736,0.7646,0.00919,0.95515
LG1_momr_s2,3,135,0.0961,0.41686,0.01144,0.85104
LG1_momr_s2,3,136,0.08986,0.54255,0.00938,0.8746
LG1_momr_s2,3,137,0.03,0.06647,0.03773,0.95767
LG1_momr_s2,3,138,0.1183,0.48925,0.01035,0.87326
LG1_momr_s2,3,139,0.08218,0.62071,0.01086,0.83425
LG1_momr_s2,3,140,0.10971,0.84574,0.00783,0.86672
LG1_momr_s2,3,141,0.11789,0.5496,0.00932,0.8797
LG1_momr_s2,3,142,0.07603,0.66814,0.00896,0.81439
LG1_momr_s2,3,143,0.1129,0.86716,0.00737,0.88782
LG1_momr_s2,3,144,0.09883,0.65733,0.01012,0.8735
LG1_momr_s2,3,145,0.05128,0.23285,0.0171,0.8851
LG1_momr_s2,3,146,0.08839,0.42023,0.01162,0.89978
LG1_momr_s2,3,147,0.04903,0.64687,0.00941,0.85561
LG1_momr_s2,3,148,0.12759,0.77834,0.00907,0.83357
LG1_momr_s2,3,149,0.13535,0.82026,0.00895,0.86353
LG1_momr_s2,3,150,0.11752,0.8589,0.00805,0.90255
LG1_momr_s2,3,151,0.09507,0.49217,0.01062,0.87258
LG1_momr_s2,3,152,0.06559,0.20252,0.01851,0.88039
LG1_momr_s2,3,153,0.0891,0.35171,0.01208,0.87142
LG1_momr_s2,3,154,0.12365,0.81785,0.0076,0.89355
LG1_momr_s2,3,155,0.09857,0.82492,0.00772,0.88758
LG1_momr_s2,3,156,0.11476,0.77862,0.0076,0.9038
LG1_momr_s2,3,157,0.09843,0.58307,0.00865,0.90876
LG1_momr_s2,3,158,0.13061,0.77143,0.00711,0.87986
LG1_momr_s2,3,159,0.08218,0.81583,0.00935,0.94569
LG1_momr_s2,3,160,0.113,0.82766,0.00736,0.85876
LG1_momr_s2,3,161,0.06303,0.45357,0.01134,0.87148
LG1_momr_s2,3,162,0.09464,0.80937,0.00865,0.88924
LG1_momr_s2,3,163,0.14045,0.9146,0.0083,0.88154
LG1_momr_s2,3,164,0.02135,0.0385,0.05943,0.87012
LG1_momr_s2,3,165,0.09497,0.36314,0.01365,0.85517
LG1_momr_s2,3,166,0.09165,0.12327,0.02429,0.87016
LG1_momr_s2,3,167,0.09521,0.39689,0.01153,0.85953
LG1_momr_s2,3,168,0.11664,0.95377,0.00743,0.89353
LG1_momr_s2,3,169,0.09578,0.52932,0.0094,0.90298
LG1_momr_s2,3,170,0.14004,0.90227,0.00713,0.87663
LG1_momr_s2,3,171,0.0667,0.53471,0.00974,0.89249
LG1_momr_s2,3,172,0.14143,0.97236,0.00755,0.88275
LG1_momr_s2,3,173,0.10909,0.93853,0.00746,0.85277
LG1_momr_s2,3,174,0.06056,0.20297,0.01814,0.90219
LG1_momr_s2,3,175,0.10465,0.83344,0.00752,0.86009
LG1_momr_s2,3,176,0.11611,0.89966,0.00758,0.91852
LG1_momr_s2,3,177,0.12521,0.91225,0.00714,0.91516
LG1_momr_s2,3,178,0.06347,0.44487,0.01233,0.81317
LG1_momr_s2,3,179,0.08386,0.76263,0.00745,0.89744
LG1_momr_s2,3,180,0.05656,0.63857,0.01165,0.86338
LG1_momr_s2,3,181,0.10331,0.69311,0.00859,0.90282
LG1_momr_s2,3,182,0.07766,0.63839,0.00987,0.93267
LG1_momr_s2,3,183,0.10435,0.80395,0.00729,0.85173
LG1_momr_s2,3,184,0.03783,0.18233,0.02208,0.87168
LG1_momr_s2,3,185,0.08845,0.69453,0.00845,0.86914
LG1_momr_s2,3,186,0.08247,0.75038,0.00898,0.87827
LG1_momr_s2,3,187,0.11668,0.65624,0.00849,0.91196
LG1_momr_s2,3,188,0.08534,0.74533,0.00806,0.87709
LG1_momr_s2,3,189,0.09026,0.27375,0.01511,0.86772
LG1_momr_s2,3,190,0.07216,0.71594,0.00937,0.89606
LG1_momr_s2,3,191,0.07339,0.89335,0.00696,0.89681
LG1_momr_s2,4,0,0.09613,0.63291,0.0115,
LG1_momr_s2,4,1,0.07859,0.698,0.01076,
LG1_momr_s2,4,2,0.0845,0.50516,0.01175,
LG1_momr_s2,4,3,0.09201,0.67779,0.01148,
LG1_momr_s2,4,4,0.08547,0.78933,0.0104,
LG1_momr_s2,4,5,0.06001,0.74887,0.01149,
LG1_momr_s2,4,6,0.0521,0.12615,0.02199,
LG1_momr_s2,4,7,0.10011,0.80706,0.01041,
LG1_momr_s2,4,8,0.12936,0.91325,0.00874,
LG1_momr_s2,4,9,0.11043,0.68575,0.0092,
LG1_momr_s2,4,10,0.06716,0.68898,0.01096,
LG1_momr_s2,4,11,0.09854,0.89988,0.00837,
LG1_momr_s2,4,12,0.10223,0.75975,0.00985,
LG1_momr_s2,4,13,0.09072,0.51759,0.01223,
LG1_momr_s2,4,14,0.10823,0.87294,0.00867,
LG1_momr_s2,4,15,0.09121,0.6686,0.01031,
LG1_momr_s2,4,16,0.10252,0.92652,0.00815,
LG1_momr_s2,4,17,0.05971,0.30845,0.01495,
LG1_momr_s2,4,18,0.05256,0.42126,0.01362,
LG1_momr_s2,4,19,0.15815,0.8799,0.00886,
LG1_momr_s2,4,20,0.1074,0.91276,0.00855,
LG1_momr_s2,4,21,0.11554,0.82847,0.0093,
LG1_momr_s2,4,22,0.09412,0.74318,0.00891,
LG1_momr_s2,4,23,0.16375,0.93601,0.00796,
LG1_momr_s2,4,24,0.10149,0.82829,0.00936,
LG1_momr_s2,4,25,0.05125,0.39163,0.01504,
LG1_momr_s2,4,26,0.07893,0.6888,0.01083,
LG1_momr_s2,4,27,0.10991,0.69933,0.01061,
LG1_momr_s2,4,28,0.11356,0.81175,0.01004,
LG1_momr_s2,4,29,0.10602,0.83456,0.0089,
LG1_momr_s2,4,30,0.09411,0.38215,0.0142,
LG1_momr_s2,4,31,0.15714,0.87581,0.00797,
LG1_momr_s2,4,32,0.07471,0.84087,0.00895,
LG1_momr_s2,4,33,0.04471,0.45632,0.01565,
LG1_momr_s2,4,34,0.08239,0.62716,0.01098,
LG1_momr_s2,4,35,0.1267,0.83734,0.0085,
LG1_momr_s2,4,36,0.07359,0.48144,0.01519,
LG1_momr_s2,4,37,0.0732,0.6718,0.01071,
LG1_momr_s2,4,38,0.11005,0.78983,0.00941,
LG1_momr_s2,4,39,0.02984,0.14947,0.01867,
LG1_momr_s2,4,40,0.12544,0.5967,0.01079,
LG1_momr_s2,4,41,0.11339,0.62341,0.01098,
LG1_momr_s2,4,42,0.1005,0.58813,0.01149,
LG1_momr_s2,4,43,0.11848,0.68453,0.01165,
LG1_momr_s2,4,44,0.074,0.13209,0.02156,
LG1_momr_s2,4,45,0.11694,0.69222,0.01064,
LG1_momr_s2,4,46,0.09135,0.85161,0.0086,
LG1_momr_s2,4,47,0.1142,0.82065,0.009,
LG1_momr_s2,4,48,0.12987,0.77135,0.00854,
LG1_momr_s2,4,49,0.089,0.39821,0.01363,
LG1_momr_s2,4,50,0.11101,0.64144,0.01188,
LG1_momr_s2,4,51,0.08988,0.29959,0.01665,
LG1_momr_s2,4,52,0.08167,0.82323,0.00851,
LG1_momr_s2,4,53,0.109,0.55734,0.01142,
LG1_momr_s2,4,54,0.07145,0.62239,0.01108,
LG1_momr_s2,4,55,0.09824,0.71471,0.00912,
LG1_momr_s2,4,56,0.10859,0.82845,0.01049,
LG1_momr_s2,4,57,0.08347,0.52903,0.01142,
LG1_momr_s2,4,58,0.05011,0.26057,0.01725,
LG1_momr_s2,4,59,0.13145,0.78444,0.00989,
LG1_momr_s2,4,60,0.09052,0.51626,0.01214,
LG1_momr_s2,4,61,0.09246,0.71283,0.00964,
LG1_momr_s2,4,62,0.10038,0.87486,0.00939,
LG1_momr_s2,4,63,0.13534,0.66972,0.00932,
LG1_momr_s2,4,64,0.06456,0.55998,0.01106,
LG1_momr_s2,4,65,0.13306,0.76979,0.00943,
LG1_momr_s2,4,66,0.07037,0.34808,0.01572,
LG1_momr_s2,4,67,0.07932,0.66525,0.01039,
LG1_momr_s2,4,68,0.09514,0.64366,0.00992,
LG1_momr_s2,4,69,0.0613,0.61159,0.01108,
LG1_momr_s2,4,70,0.11507,0.87078,0.01046,
LG1_momr_s2,4,71,0.12176,0.89565,0.00938,
LG1_momr_s2,4,72,0.13744,0.77889,0.00969,
LG1_momr_s2,4,73,0.02802,0.06748,0.04317,
LG1_momr_s2,4,74,0.10501,0.66761,0.00948,
LG1_momr_s2,4,75,0.11967,0.29966,0.01619,
LG1_momr_s2,4,76,0.12164,0.75346,0.01085,
LG1_momr_s2,4,77,0.08515,0.69141,0.01099,
LG1_momr_s2,4,78,0.09261,0.70358,0.01002,
LG1_momr_s2,4,79,0.09636,0.82319,0.00953,
LG1_momr_s2,4,80,0.10197,0.38214,0.01335,
LG1_momr_s2,4,81,0.09494,0.68902,0.01056,
LG1_momr_s2,4,82,0.09696,0.66062,0.01018,
LG1_momr_s2,4,83,0.04501,0.26286,0.01503,
LG1_momr_s2,4,84,0.09926,0.43639,0.01433,
LG1_momr_s2,4,85,0.09594,0.42813,0.01368,
LG1_momr_s2,4,86,0.09658,0.85328,0.01004,
LG1_momr_s2,4,87,0.11703,0.63826,0.01024,
LG1_momr_s2,4,88,0.03925,0.4476,0.01499,
LG1_momr_s2,4,89,0.08518,0.39956,0.01415,
LG1_momr_s2,4,90,0.09525,0.55075,0.01328,
LG1_momr_s2,4,91,0.12396,0.82366,0.00971,
LG1_momr_s2,4,92,0.06425,0.52656,0.01109,
LG1_momr_s2,4,93,0.0838,0.54885,0.01152,
LG1_momr_s2,4,94,0.08215,0.65113,0.01062,
LG1_momr_s2,4,95,0.15475,0.83819,0.00832,
LG1_momr_s2,4,96,0.07751,0.44972,0.01155,
LG1_momr_s2,4,97,0.07415,0.54536,0.01292,
LG1_momr_s2,4,98,0.10197,0.3655,0.01754,
LG1_momr_s2,4,99,0.13167,0.88524,0.00912,
LG1_momr_s2,4,100,0.10341,0.85617,0.00831,
